dataset,model,sample_index,sample_id,gt_response,nearfp_response,farfp_response,background_response,gt_nearfp_gap,gt_vs_nearfp_auroc,wrong_gt_response,wrong_nearfp_response,matched_minus_wrong_gt,matched_minus_wrong_nearfp,counterfactual_gt_nearfp_gap,counterfactual_gt_vs_nearfp_auroc,counterfactual_gt_vs_nearfp_conditional_auroc,counterfactual_gt_vs_nearfp_conditional_pairs,iou,precision,coverage,pred_area_ratio,fp_area_ratio,AddTP,AddFP,RemoveTP,RemoveFP,addtp_rate_vs_baseline_fn,removefp_rate_vs_baseline_fp
vggss,original_1.3g_final,11,-7TanrCbmME_000030,0.7860307097434998,0.8090629577636719,0.7186983823776245,0.5757569074630737,-0.02303224802017212,0.496337890625,0.7855724096298218,0.8287897109985352,-1.8045968317892402e-05,-4.964285108144395e-05,3.159688276355155e-05,0.6702423095703125,0.7100659592773158,6974,0.3091738146105035,0.3290683862209401,0.8364389233954451,0.5872329400510204,0.3939931441326531,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,12,-7sg--aJdrc_000049,0.7245283126831055,0.8173308968544006,0.8424291610717773,0.6802518963813782,-0.09280258417129517,0.2400665283203125,0.6814255714416504,0.7904901504516602,4.146919309278019e-06,-5.63300091016572e-06,9.779920219443738e-06,0.7117385864257812,0.6783851903354772,11506,0.39948591105291237,0.42605906998396526,0.8649585214743253,0.7706074617346939,0.44228316326530615,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,13,-7tYmeOmsRg_000058,0.8858965635299683,0.8627800941467285,0.7612319588661194,0.6795358061790466,0.023116469383239746,0.59765625,0.8804193735122681,0.8590933680534363,2.723672332649585e-05,2.5490948246442713e-05,1.7457750800531358e-06,0.5301971435546875,0.5687870476864549,11303,0.12137356261208988,0.12137356261208988,1.0,0.7556600765306123,0.6639429209183674,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,14,-7tYmeOmsRg_000180,0.846197783946991,0.807506799697876,0.7138912677764893,0.5371049046516418,0.03869098424911499,0.6295852661132812,0.83334881067276,0.7981076240539551,-3.92853507946711e-06,-5.752168362960219e-06,1.823633283493109e-06,0.4853668212890625,0.6051625239005736,9414,0.20508646998982705,0.20508646998982705,1.0,0.39182079081632654,0.3114636479591837,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,15,-86gl1hp1Aw_000105,0.8922758102416992,0.7762613296508789,0.634540855884552,0.4774957299232483,0.11601448059082031,0.8420562744140625,0.8951625823974609,0.7779003381729126,4.033616278320551e-06,8.511833584634587e-07,3.182432919857092e-06,0.5977325439453125,0.5190207819654808,5678,0.5758850779888648,0.5763750053171126,0.9985261606484893,0.46853077168367346,0.1984813456632653,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,16,-8cgbhIR_pw_000030,0.8183481693267822,0.8267337083816528,0.7818673253059387,0.5223106741905212,-0.008385539054870605,0.484283447265625,0.7730008363723755,0.7944409251213074,0.00014264437777455896,0.00012636433530133218,1.6280042473226786e-05,0.60528564453125,0.5934766308422894,8002,0.3135029911689298,0.31658436016685043,0.9698883666274971,0.41567681760204084,0.28408003826530615,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,17,-A3zsFeU_OI_000030,0.8525816202163696,0.7716558575630188,0.7247653603553772,0.5176899433135986,0.08092576265335083,0.7002716064453125,0.8578000068664551,0.782374382019043,3.6208457458997145e-05,1.681837056821678e-05,1.9390086890780367e-05,0.7087020874023438,0.5901222804510085,6297,0.14834959518372431,0.1490737650200267,0.9682926829268292,0.47767857142857145,0.40646922831632654,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,18,-ANxUxvGASw_000010,0.9099071621894836,0.8811232447624207,0.7116685509681702,0.6053585410118103,0.02878391742706299,0.6317596435546875,0.8966072797775269,0.871179461479187,4.363527114037424e-05,3.727422881638631e-05,6.361042323987931e-06,0.5569000244140625,0.5259259259259259,14040,0.06107448662574828,0.06107448662574828,1.0,0.5260283801020408,0.4939014668367347,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,19,-ByoSbgzr4M_000000,0.6629595756530762,0.5664389133453369,,0.38785767555236816,0.09652066230773926,0.7246170043945312,0.705677330493927,0.6258697509765625,-2.164106263080612e-06,-1.165105277323164e-05,9.486946510151029e-06,0.6424407958984375,0.6389148737137512,6414,0.6009911599249933,0.9943123061013444,0.6030643788360737,0.26981026785714285,0.0015345982142857143,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,20,-CZ1LIc8aos_000020,0.8946267366409302,0.8593772053718567,0.7780671119689941,0.619731605052948,0.035249531269073486,0.6070556640625,0.9027717709541321,0.8563014268875122,2.2806421839050017e-05,2.9144435757189058e-05,-6.3380139181390405e-06,0.36191558837890625,0.07064824483894289,12449,0.31088351591365787,0.31088351591365787,1.0,0.6149154974489796,0.4237484056122449,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,21,-Cr0WQoFQQs_000045,0.9272134304046631,0.8257064819335938,0.6195746660232544,0.5024574995040894,0.10150694847106934,0.901519775390625,0.9190710186958313,0.7996336221694946,1.2158008757978678e-05,2.2788333808421157e-05,-1.063032505044248e-05,0.12952423095703125,0.28292046936114734,6903,0.29859598721097264,0.29859598721097264,1.0,0.4301060267857143,0.3016780931122449,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,22,-Cv3gOXEoxA_000040,0.8177744746208191,0.827392578125,0.7593457698822021,0.45609647035598755,-0.009618103504180908,0.4768829345703125,0.8325331211090088,0.8331716060638428,9.62581907515414e-06,2.1595251382677816e-05,-1.1969432307523675e-05,0.4070281982421875,0.40245051837888784,8488,0.347538742023701,0.35197045756159484,0.9650371776617623,0.3454041772959184,0.22383211096938777,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,23,-D64b_8YJK4_000046,0.9218502044677734,0.8626811504364014,0.6418225765228271,0.47885623574256897,0.05916905403137207,0.7766265869140625,0.9218764901161194,0.8645610213279724,6.4107352955034e-06,4.412378984852694e-06,1.9983563106507063e-06,0.5538787841796875,0.6307834889855279,14027,0.26690251572327045,0.26690251572327045,1.0,0.5070153061224489,0.37169164540816324,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,24,-E5o64ACjm0_000017,0.7597439885139465,0.8597888946533203,0.8491001725196838,0.6194133758544922,-0.10004490613937378,0.279937744140625,0.7250887155532837,0.8376270532608032,2.2004120182828046e-05,-1.0260584531351924e-05,3.226470289519057e-05,0.768829345703125,0.7171912114014252,6736,0.1834825738157851,0.19024609118834776,0.8376899696048632,0.5774274553571429,0.46757413903061223,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,25,-FoTxwPOz3U_000000,0.846112847328186,0.8548791408538818,0.7646814584732056,0.4584605097770691,-0.0087662935256958,0.4965362548828125,0.8828507661819458,0.8829132914543152,2.214664164057467e-05,3.632844163803384e-05,-1.4181799997459166e-05,0.3882598876953125,0.11804151144225652,9395,0.1798101265822785,0.17993539806194186,0.9961430575035063,0.31467235331632654,0.2580516581632653,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,26,-GOaBCyC5Js_000087,0.9316108822822571,0.786952555179596,0.629423975944519,0.4321512281894684,0.14465832710266113,0.9450836181640625,0.9472740292549133,0.825517475605011,0.0002300107735209167,0.0001360711466986686,9.39396268222481e-05,0.8963470458984375,0.4531714568880079,4036,0.3565344520722095,0.3565344520722095,1.0,0.3135363520408163,0.2017498405612245,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,27,-GW1J75oAKU_000304,0.6395846605300903,0.6518491506576538,,0.38312333822250366,-0.012264490127563477,0.5018682065217391,0.6362305879592896,0.5503032207489014,3.1194846087601036e-05,0.000150071777170524,-0.00011887693108292297,0.15692934782608695,0.0,542,0.5647055668776145,0.9749085690477293,0.5730340136054421,0.4305046237244898,0.010801977040816327,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,28,-HMEhGV38GM_000216,0.8569520115852356,0.8211872577667236,0.7233325242996216,0.5380204916000366,0.03576475381851196,0.5714874267578125,0.8660778403282166,0.8419322371482849,7.379437010968104e-05,5.37819360033609e-05,2.0012434106320143e-05,0.65972900390625,0.611992731677771,8255,0.16210564596781527,0.16213512776211694,0.9988795518207283,0.43833705357142855,0.3672672193877551,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,29,-IKnJa9U66I_000150,0.9529457688331604,0.8684532642364502,0.8099439144134521,0.6355137228965759,0.0844925045967102,0.8716583251953125,0.939365029335022,0.853140652179718,-1.2949780284543522e-05,-1.2077001883881167e-05,-8.727784006623551e-07,0.523773193359375,0.43544371332029164,11246,0.2078718038752514,0.2078718038752514,1.0,0.6243423150510204,0.4945591517857143,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,30,-Igq1W20Gi8_000000,0.9374572038650513,0.8412944078445435,0.7137753963470459,0.46741557121276855,0.09616279602050781,0.8974761962890625,0.9299681186676025,0.8482776880264282,8.860520028974861e-05,5.349593629944138e-05,3.510926399030723e-05,0.9263458251953125,0.9300907736079123,7381,0.2834169708029197,0.2834169708029197,1.0,0.3494897959183674,0.2504384566326531,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,31,-JGpAlLrSD0_000458,0.7698290348052979,0.8115202784538269,,0.4702906310558319,-0.04169124364852905,0.4424285888671875,0.7783902883529663,0.8201102018356323,-6.526810466311872e-06,-6.077863872633316e-06,-4.489465936785564e-07,0.520172119140625,0.383946592144077,6441,0.7372499337084941,0.8384599919581825,0.8593063186813187,0.5947863520408163,0.09608179209183673,0,0,0,0,0.0,0.0
vggss,mean_cram,0,-0BIyqJj9ZU_000030,0.7487200498580933,0.7809536457061768,0.6491284966468811,0.5432487726211548,-0.032233595848083496,0.603729248046875,0.7804943323135376,0.8016914129257202,-2.3427748601534404e-05,-7.349410225288011e-06,-1.6078338376246393e-05,0.337432861328125,0.12338093656592494,6022,0.31362862010221465,0.3484234830992846,0.7584871456822676,0.5265266262755102,0.3430723852040816,17,1038,156,2917,0.0060888252148997134,0.152778505211334
vggss,mean_cram,1,-0UuUoXQUoI_000107,0.7186250686645508,0.5612801313400269,,0.4244147837162018,0.15734493732452393,0.8070220947265625,0.749393105506897,0.5951272249221802,6.455514812842011e-05,1.328884536633268e-05,5.1266302762087435e-05,0.6963958740234375,0.5076633503630008,3719,0.49802173586417586,0.5808750511127987,0.7773608505315822,0.34117904974489793,0.14299665178571427,651,6283,693,2206,0.23200285103349966,0.7120723047127179
vggss,mean_cram,2,-2-wdcN5vOw_000017,0.6381984353065491,0.6954874992370605,,0.4594220221042633,-0.057289063930511475,0.4625091552734375,0.6331167221069336,0.6643637418746948,7.353901310125366e-07,5.290178887662478e-05,-5.216639692662284e-05,0.2422027587890625,0.23305500982318272,4072,0.5716436205672997,0.9252027426821203,0.5993416305916306,0.5726044323979592,0.04282924107142857,1225,0,3894,828,0.08112045559896695,0.2781323480013436
vggss,mean_cram,3,-23CeprtibU_000030,0.8292539119720459,0.7906240224838257,0.5649889707565308,0.5958369970321655,0.038629889488220215,0.6263275146484375,0.8448184132575989,0.8116360902786255,5.586916813626885e-06,2.0894440240226686e-06,3.497472789604217e-06,0.5538787841796875,0.4380910810417576,6873,0.4340978688831948,0.44088990447173826,0.9657281890858533,0.6279695471938775,0.35110411352040816,191,1491,187,8436,0.3843058350100604,0.34345737317807995
vggss,mean_cram,4,-2Dm0VjW8oM_000001,0.6190485954284668,0.6186996102333069,,0.3187577724456787,0.0003489851951599121,0.5066375732421875,0.6574642658233643,0.63484787940979,2.190551458625123e-05,6.133103306638077e-05,-3.942551848012954e-05,0.4013824462890625,0.29660357791029296,3857,0.47945485798477533,0.8538007433860506,0.5223381487426432,0.27345742984693877,0.03997927295918367,0,0,4613,3216,0.0,0.6158559938720797
vggss,mean_cram,5,-2sOH8XovEE_000484,0.9254804849624634,0.8326283693313599,0.7352056503295898,0.6025883555412292,0.09285211563110352,0.81854248046875,0.9350510239601135,0.8339525461196899,-8.809593055048026e-06,5.4470347095048055e-06,-1.4256627764552832e-05,0.41607666015625,0.37671088650242157,9498,0.12818264712071264,0.12818264712071264,1.0,0.5682796556122449,0.4954360650510204,0,5010,0,260,0.0,0.012929534039484807
vggss,mean_cram,6,-3Kv4fdm7Uk_000030,0.8927152156829834,0.75400710105896,0.7638416290283203,0.5970281362533569,0.13870811462402344,0.870941162109375,0.9118486642837524,0.8018507957458496,0.00013040355406701565,4.392767004901543e-05,8.647588401800022e-05,0.7485504150390625,0.40513999164229003,4786,0.18071404738071406,0.18079246920586173,0.997605452201142,0.597038424744898,0.4890983737244898,0,5921,13,1478,0.0,0.07353965568713305
vggss,mean_cram,7,-4bPiXbovf0_000008,0.8069570064544678,0.7460476160049438,0.5983810424804688,0.5229884386062622,0.060909390449523926,0.7322540283203125,0.8033348321914673,0.7234683036804199,-2.1794850908918306e-05,2.1067553461762145e-06,-2.390160625509452e-05,0.2677001953125,0.272861629410678,5413,0.37594203953835514,0.3948908180045126,0.8868086568189626,0.5211455676020408,0.3153499681122449,16,1836,1062,5243,0.058823529411764705,0.272646905876235
vggss,mean_cram,8,-5CGQGSFGyg_000060,0.8825722932815552,0.7276307940483093,0.6367293000221252,0.5231660008430481,0.15494149923324585,0.8717193603515625,0.9163832664489746,0.7989522814750671,0.00014954854850657284,2.5004148483276367e-05,0.00012454440002329648,0.8404083251953125,0.37627948375611925,4494,0.3322692652329749,0.3322878745449454,0.9998314796090327,0.35584741709183676,0.23760363520408162,0,1101,1,5543,0.0,0.3387313615252994
vggss,mean_cram,9,-5z9IXBJefc_000227,0.5242071747779846,0.6821200847625732,0.5864014625549316,0.36777958273887634,-0.15791290998458862,0.32293701171875,0.557432234287262,0.7011945843696594,0.00013384100748226047,0.0002359475038247183,-0.00010210649634245783,0.341094970703125,0.6448927313480628,3123,0.21512309495896834,0.30388341475532005,0.4241303594129204,0.24069276147959184,0.16755022321428573,0,0,1547,5272,0.0,0.3854082900796842
vggss,mean_cram,10,-79qo5MUYBk_000207,0.7229577302932739,0.819283127784729,0.6930038928985596,0.5125706791877747,-0.09632539749145508,0.4031982421875,0.719795286655426,0.832171618938446,7.020064367679879e-05,8.59243591548875e-05,-1.5723715478088707e-05,0.4446258544921875,0.54512,6250,0.32136325267304444,0.38159873037086534,0.670605504587156,0.47720025510204084,0.295101243622449,0,0,1147,4503,0.0,0.23319523562920766
vggss,mean_cram,11,-7TanrCbmME_000030,0.6112385988235474,0.7293559312820435,0.5403473377227783,0.4695209860801697,-0.1181173324584961,0.316192626953125,0.6694538593292236,0.7838748693466187,-2.041045627265703e-05,-2.610988485685084e-05,5.699428584193811e-06,0.4803619384765625,0.37014797340767747,4663,0.29045681523950434,0.38497364873146217,0.5419254658385093,0.32521524234693877,0.20001594387755103,0,104,3414,9837,0.0,0.49759724821690526
vggss,mean_cram,12,-7sg--aJdrc_000049,0.807266354560852,0.7728080749511719,0.5744724869728088,0.5740886330604553,0.034458279609680176,0.5876312255859375,0.8180310726165771,0.7798575162887573,2.1111007299623452e-05,2.0108194803469814e-05,1.0028124961536378e-06,0.5094985961914062,0.3323466367255282,9797,0.5195758804006226,0.5411275274540394,0.9288039483356085,0.6515266262755102,0.29896763392857145,1226,1307,10,8498,0.47667185069984447,0.38293078586878154
vggss,mean_cram,13,-7tYmeOmsRg_000058,0.8010448217391968,0.8288476467132568,0.5900956392288208,0.548129677772522,-0.02780282497406006,0.468170166015625,0.8132184743881226,0.8146244287490845,1.3323378880158998e-05,5.597329436568543e-05,-4.264991730451584e-05,0.18096923828125,0.05782693923270792,7142,0.19537263216112827,0.1986969157213837,0.9211212516297262,0.42518335459183676,0.3407007334183674,0,0,363,16219,0.0,0.48685237437713874
vggss,mean_cram,14,-7tYmeOmsRg_000180,0.847172737121582,0.7869806289672852,0.6679624319076538,0.5046482086181641,0.060192108154296875,0.66180419921875,0.8484541177749634,0.796623945236206,8.845176489558071e-05,7.091183942975476e-05,1.7539925465825945e-05,0.71484375,0.6045476419634264,8312,0.2387918270654427,0.2387918270654427,1.0,0.33651546556122447,0.2561583227040816,0,756,0,3531,0.0,0.225940619401075
vggss,mean_cram,15,-86gl1hp1Aw_000105,0.8248242139816284,0.703649640083313,0.5413720607757568,0.4218501150608063,0.12117457389831543,0.80255126953125,0.8316472768783569,0.7053701877593994,-3.870698856189847e-05,-1.7041213141055778e-05,-2.1665775420842692e-05,0.25418853759765625,0.38173623358808545,5103,0.6475797224018706,0.6658993247391037,0.9592483419307295,0.3895886479591837,0.13016183035714285,8,242,541,3670,0.4,0.36851089466813935
vggss,mean_cram,16,-8cgbhIR_pw_000030,0.7114825248718262,0.761603593826294,0.7683383226394653,0.47356224060058594,-0.05012106895446777,0.407379150390625,0.7237359285354614,0.7589075565338135,6.178433250170201e-05,9.108248923439533e-05,-2.9298156732693315e-05,0.3757476806640625,0.39887802071346373,6952,0.27913905583808496,0.30033714696291386,0.7981786133960047,0.3605907206632653,0.25229193239795916,0,138,1169,1733,0.0,0.1215799073944156
vggss,mean_cram,17,-A3zsFeU_OI_000030,0.7620609402656555,0.7040241956710815,0.6403368711471558,0.4500940144062042,0.058036744594573975,0.587188720703125,0.7625014781951904,0.7066766619682312,4.4950516894459724e-05,3.593717701733112e-05,9.013339877128601e-06,0.5933074951171875,0.4572820602053245,5747,0.14721240571760114,0.1545404208194906,0.7563685636856369,0.3599330357142857,0.30430883290816324,0,61,782,5187,0.0,0.25432704094140723
vggss,mean_cram,18,-ANxUxvGASw_000010,0.9262580871582031,0.8699154257774353,0.625320315361023,0.5140672922134399,0.05634266138076782,0.6678009033203125,0.9416185021400452,0.879860520362854,-2.0959143512300216e-05,-1.3121789379511029e-05,-7.837354132789187e-06,0.40374755859375,0.05100084362297722,13039,0.08813559322033898,0.08813559322033898,1.0,0.3645169005102041,0.33238998724489793,0,0,0,8104,0.0,0.32701154063433135
vggss,mean_cram,19,-ByoSbgzr4M_000000,0.5355439186096191,0.488042414188385,,0.34451234340667725,0.04750150442123413,0.55169677734375,0.5880011320114136,0.5706090927124023,8.735635492485017e-05,2.2918513423064724e-05,6.443784513976425e-05,0.698089599609375,0.819078947368421,5472,0.33823920560333365,0.9698741578746664,0.3418305631468124,0.15678810586734693,0.004723373724489796,1020,237,6851,77,0.11512415349887133,1.0
vggss,mean_cram,20,-CZ1LIc8aos_000020,0.906683087348938,0.7893480062484741,0.5428617000579834,0.4956583082675934,0.11733508110046387,0.8923187255859375,0.8880318403244019,0.756166934967041,0.00011125318997073919,0.00010457241296535358,6.6807770053856075e-06,0.501800537109375,0.11589895988112928,5384,0.42246201277251705,0.42246201277251705,1.0,0.45250717474489793,0.26134008290816324,0,41,0,8190,0.0,0.3851942432508701
vggss,mean_cram,21,-Cr0WQoFQQs_000045,0.8778316974639893,0.7505871057510376,0.5164098739624023,0.41536960005760193,0.12724459171295166,0.8701019287109375,0.8728541731834412,0.7434678077697754,-6.204678356880322e-06,-5.152120138518512e-06,-1.0525582183618098e-06,0.45413970947265625,0.6320169712793734,6128,0.38579895827096927,0.38579895827096927,1.0,0.3328882334183674,0.20446029974489796,0,0,0,4878,0.0,0.32225672193961813
vggss,mean_cram,22,-Cv3gOXEoxA_000040,0.7835922241210938,0.8161643743515015,0.7586531639099121,0.44604676961898804,-0.032572150230407715,0.4620513916015625,0.8018895387649536,0.829787015914917,-2.158932329621166e-05,-1.587574661243707e-05,-5.7135766837745905e-06,0.4968719482421875,0.6468485169491526,7552,0.2838128176911387,0.29794256793926727,0.8568264515108369,0.36228475765306123,0.2543447066326531,0,2208,684,677,0.0,0.06027958329623364
vggss,mean_cram,23,-D64b_8YJK4_000046,0.887546718120575,0.834946870803833,0.6228784918785095,0.4723239839076996,0.05259984731674194,0.730865478515625,0.9388126134872437,0.8965895175933838,2.7977175705018453e-05,2.369570211158134e-06,2.560760549386032e-05,0.607666015625,0.3491504189178608,12771,0.2640790292470442,0.2640790292470442,1.0,0.5124362244897959,0.3771125637755102,0,369,0,97,0.0,0.005201072386058981
vggss,mean_cram,24,-E5o64ACjm0_000017,0.7617319822311401,0.8364659547805786,0.7981122136116028,0.6229245662689209,-0.07473397254943848,0.3742218017578125,0.6704869270324707,0.7847122550010681,2.4057528207777068e-05,-3.488903894321993e-05,5.8946567150997e-05,0.7717132568359375,0.7258021461747904,18731,0.1710043161759969,0.178303946263644,0.806838905775076,0.5934111926020408,0.4876036352040816,9,3825,212,2820,0.008426966292134831,0.1201994799880653
vggss,mean_cram,25,-FoTxwPOz3U_000000,0.872779369354248,0.8695948719978333,0.75181645154953,0.47567668557167053,0.003184497356414795,0.5554656982421875,0.8632845878601074,0.874553918838501,-5.359552233130671e-05,-8.342158980667591e-05,2.98260674753692e-05,0.701080322265625,0.7123779701602505,10858,0.18538045954566165,0.18542873885018557,0.9985974754558204,0.3061025191326531,0.24934231505102042,8,362,1,799,0.7272727272727273,0.0617083719493358
vggss,mean_cram,26,-GOaBCyC5Js_000087,0.9098837375640869,0.7504966259002686,0.6080278158187866,0.37798914313316345,0.15938711166381836,0.903900146484375,0.9226535558700562,0.8007363080978394,0.000388931279303506,0.00022757862461730838,0.00016135265468619764,0.938323974609375,0.8105131934344484,4813,0.3902727525744503,0.3902727525744503,1.0,0.2864317602040816,0.1746452487244898,0,326,0,1686,0.0,0.16655141756396324
vggss,mean_cram,27,-GW1J75oAKU_000304,0.5838925242424011,0.5967872738838196,,0.3260047733783722,-0.012894749641418457,0.49337635869565216,0.615586519241333,0.5287112593650818,4.885339512838982e-05,0.00019897514721378684,-0.0001501217484474182,0.26375679347826086,0.0,460,0.48152682555229076,0.9996611126800339,0.48160544217687073,0.3528579400510204,0.00011957908163265306,145,0,3505,536,0.009240966158944618,0.988929889298893
vggss,mean_cram,28,-HMEhGV38GM_000216,0.8011415004730225,0.7830947637557983,0.6783300638198853,0.5031282901763916,0.01804673671722412,0.5154266357421875,0.822196364402771,0.8134887218475342,6.761182157788426e-05,4.711736983153969e-05,2.0494451746344566e-05,0.618743896484375,0.603475288420453,7021,0.17507370678102385,0.17797395237316768,0.9148459383753501,0.3657326211734694,0.30064174107142855,0,387,300,3730,0.0,0.20240937703494682
vggss,mean_cram,29,-IKnJa9U66I_000150,0.8700320720672607,0.7698185443878174,0.549286425113678,0.5244439840316772,0.10021352767944336,0.74542236328125,0.8641737103462219,0.7613624334335327,-4.843603164772503e-06,1.2235008398420177e-05,-1.707861156319268e-05,0.4059906005859375,0.5117865085248332,6745,0.30595752678068033,0.30595752678068033,1.0,0.42418686224489793,0.29440369897959184,0,1425,0,11468,0.0,0.46213983477735243
