sample_id,IoU_AUD,IoU_SLOT7,IoU_SLOTHR,IoU_AUD7,IoU_AUDHR,IoU_OBJ,IoU_OGL,outcome_7,outcome_HR14,ownership_confidence_7,ownership_confidence_HR14,IoU_AUD_SLOT_L4_7_A0.5,IoU_AUD_SLOT_L4_7_A0.6,IoU_AUD_SLOT_L4_7_A0.7,IoU_AUD_SLOT_L4_7_A0.8,IoU_AUD_SLOT_L4_7_A0.9,IoU_AUD_SLOT_L4_HR14_A0.5,IoU_AUD_SLOT_L4_HR14_A0.6,IoU_AUD_SLOT_L4_HR14_A0.7,IoU_AUD_SLOT_L4_HR14_A0.8,IoU_AUD_SLOT_L4_HR14_A0.9,eval_soft_containment_7,eval_seed_top10_7,eval_seed_top20_7,centroid_distance_7,js_divergence_7,extent_aud_7,extent_slot_7,extent_ratio_7,raw_seed_top10_7,raw_seed_top20_7,eval_soft_containment_HR14,eval_seed_top10_HR14,eval_seed_top20_HR14,centroid_distance_HR14,js_divergence_HR14,extent_aud_HR14,extent_slot_HR14,extent_ratio_HR14,raw_seed_top10_HR14,raw_seed_top20_HR14
-79qo5MUYBk_000207,0.312241923730872,0.28113839898906656,0.23287827726052437,0.31944719439274544,0.31220115416323163,0.3021586023964145,0.31863412590342516,Neutral,Neutral,0.5055149793624878,0.6599773168563843,0.32428846565375563,0.31944719439274544,0.30872170200552507,0.31037739030724093,0.31290797388967106,0.31393933931227186,0.31220115416323163,0.30350883666014833,0.3067608822419648,0.3116803411073067,12871.8876953125,0.7888330221176147,0.7229154109954834,0.04847501718247898,0.04787223528883541,0.6244021045918368,0.4030213647959184,0.6454516437918928,0.38777250051498413,0.3509647250175476,11342.990234375,0.7753785252571106,0.6889004111289978,0.061734203807982516,0.06906683769101847,0.6244021045918368,0.35526945153061223,0.5689754229173316,0.2414511740207672,0.21210269629955292
-7TanrCbmME_000030,0.3091935329570458,0.3765604424545694,0.4125458996328029,0.3618509777478085,0.37307071069633885,0.034813104097168764,0.2839307741187904,Neutral,Neutral,0.5023969411849976,0.6177912354469299,0.3713053913507267,0.3618509777478085,0.3470532841560072,0.33479059515062454,0.3226260821767212,0.3837996065070301,0.37307071069633885,0.353282405327015,0.3382004290068867,0.3235090152565881,16050.5830078125,0.8682719469070435,0.8167765736579895,0.0057662721598144544,0.01681740516178694,0.6557716836734694,0.5182955994897959,0.7903598346705567,0.23929786682128906,0.22470207512378693,14676.599609375,0.8504589796066284,0.7796518802642822,0.010417860174953903,0.017564709224229376,0.6557716836734694,0.5140106823979592,0.7838256746900073,0.17116068303585052,0.15764790773391724
-7sg--aJdrc_000049,0.39946166157427615,0.113504455162266,0.34792353751080657,0.35067586377555754,0.4161438287552064,0.09781289860933952,0.3603247573729064,Neutral,Neutral,0.5106541514396667,0.5214284658432007,0.31988076897313955,0.35067586377555754,0.37600361868144294,0.4049060377954414,0.406182294553333,0.4106064299450177,0.4161438287552064,0.4128955777754871,0.4083736640451704,0.40410451447199447,15511.556640625,0.7346459031105042,0.6599233746528625,0.0061988668204768956,0.013072904742869342,0.7178332270408163,0.6249402104591837,0.8705924815370093,0.15117758512496948,0.1438004970550537,21148.125,0.8367560505867004,0.787470281124115,0.001377866819948662,0.0021505184066900104,0.7178332270408163,0.6827766262755102,0.9511633072352712,0.13574844598770142,0.13021330535411835
-7tYmeOmsRg_000058,0.12137356261208988,0.528886938715811,0.49219092103342577,0.19511438198262104,0.2080460316705502,0.13472811805134424,0.12094215924711854,Neutral,Neutral,0.43342727422714233,0.5638524293899536,0.2240016638935108,0.19511438198262104,0.16857876066118196,0.14885634359058747,0.1310911851491105,0.2443185103799225,0.2080460316705502,0.17160608165470403,0.1475179621162639,0.13159408617614912,14264.7626953125,0.7722206115722656,0.6579744815826416,0.0338483782854344,0.01679756766929885,0.7120535714285714,0.5806162308673469,0.815410882221227,0.2961675524711609,0.2533573508262634,13738.2451171875,0.7652162909507751,0.6417326927185059,0.03117883805712255,0.015247503484511277,0.7120535714285714,0.5947464923469388,0.8352552619793999,0.202889084815979,0.16922037303447723
-7tYmeOmsRg_000180,0.20510733543595483,0.29104138244656663,0.3515554756338788,0.35203980099502485,0.36663870832459633,0.11788660332045525,0.27155715571557154,Neutral,Neutral,0.5608867406845093,0.6464345455169678,0.3535784635587656,0.35203980099502485,0.3257668711656442,0.297665819274324,0.2649600844494293,0.3739722809490251,0.36663870832459633,0.33763618053648264,0.30305421829374163,0.2668397231096912,8282.3193359375,0.7237325310707092,0.5965276956558228,0.07917982193366978,0.04075029183623053,0.6817602040816326,0.4778579400510204,0.7009179139382601,0.29197126626968384,0.24975356459617615,7854.81298828125,0.6808010935783386,0.5556276440620422,0.06794748329921252,0.032908574595261295,0.6817602040816326,0.5135124362244898,0.7532156220767073,0.20942017436027527,0.17385080456733704
-86gl1hp1Aw_000105,0.5758606034849129,0.7012601927353596,0.7277476391400443,0.6969745908699397,0.7310919573034991,0.7004938772748799,0.6670052824055263,Neutral,Neutral,0.4602625370025635,0.4868534207344055,0.7102845619538427,0.6969745908699397,0.6672578029995947,0.6398983603413558,0.6108416806417984,0.7477714627580018,0.7310919573034991,0.6929238277105877,0.6557765385184819,0.6188155232665072,14133.6748046875,0.9210081100463867,0.8614193201065063,0.06574296649271823,0.050174551137408985,0.632194674744898,0.3752989477040816,0.5936445887582358,0.6934927701950073,0.6495051383972168,12837.6875,0.9241431951522827,0.8486583232879639,0.08476141408981648,0.07342148528549605,0.632194674744898,0.3302375637755102,0.5223668862898395,0.6067198514938354,0.559958815574646
-8cgbhIR_pw_000030,0.31353276353276355,0.13622852171391286,0.08863307035904042,0.35341062280938257,0.37451668550353934,0.6745941864854662,0.38832666509767005,Neutral,Neutral,0.5007573366165161,0.621910810470581,0.3668622362631163,0.35341062280938257,0.3397782933745811,0.3276604165635977,0.3159870734721034,0.37549131482185877,0.37451668550353934,0.357809443978765,0.3391617516571846,0.3231419583169485,13014.7041015625,0.7731620669364929,0.6994040012359619,0.0437007122744725,0.019160488724274775,0.6400470344387755,0.4961535395408163,0.7751829363225906,0.2315254956483841,0.21050968766212463,11655.1103515625,0.7644097208976746,0.6689386367797852,0.037697572486317506,0.016752412682394482,0.6400470344387755,0.5088089923469388,0.7949556282111163,0.18061110377311707,0.1556779444217682
-A3zsFeU_OI_000030,0.14834959518372431,0.33886847905951506,0.37713693662579867,0.18895276180954762,0.20107125237860315,0.15663498768039422,0.1402000271530072,Neutral,Neutral,0.43571901321411133,0.5757213830947876,0.20496232048912272,0.18895276180954762,0.17441924626165645,0.1628239940755369,0.1541135573580533,0.23497648493293852,0.20107125237860315,0.17802223799384906,0.16217457886676875,0.15225818083476067,10662.8662109375,0.760584831237793,0.6494783759117126,0.046121551571743066,0.031029088478463925,0.6025390625,0.4338528380102041,0.7200410147851685,0.3852977156639099,0.34014958143234253,9250.2626953125,0.7155249118804932,0.5897863507270813,0.05425383598516601,0.03689019771159374,0.6025390625,0.41330516581632654,0.6859392055039195,0.2766816020011902,0.23402643203735352
-ANxUxvGASw_000010,0.06107448662574828,0.14778388044450122,0.2553475935828877,0.10720936419260442,0.13221784776902887,0.1779895821788762,0.10212226797592651,Neutral,Neutral,0.7672208547592163,0.8522043228149414,0.12387612387612387,0.10720936419260442,0.09279300023025558,0.08093994778067885,0.07018766055645057,0.16169828364950317,0.13221784776902887,0.10707406177349718,0.08799126637554586,0.07268136525542179,10735.0078125,0.7785063982009888,0.6817227602005005,0.008332437164374866,0.0539450645899535,0.6814014668367347,0.41177056760204084,0.6042995027785902,0.11755023151636124,0.10221605002880096,8947.0166015625,0.7233574390411377,0.5948490500450134,0.0076283900076718645,0.04693865947459652,0.6814014668367347,0.4334343112244898,0.6360924246855805,0.07163308560848236,0.059130311012268066
-ByoSbgzr4M_000000,0.600633985177248,0.3099247581512003,0.19748219165807984,0.4599463567277604,0.36296462158531123,0.27911782641100347,0.3640562248995984,Hurt,Hurt,0.7063623666763306,0.770536482334137,0.4355984452486262,0.4599463567277604,0.4856184298814583,0.5234413407821229,0.5611793611793612,0.3237758164956767,0.36296462158531123,0.41796787615766634,0.4831887686667263,0.5406407793020243,10331.8310546875,0.7899637222290039,0.6741225719451904,0.02144304079388608,0.013073478478131992,0.6660953443877551,0.5708506058673469,0.8570103524624499,0.09871026128530502,0.08772328495979309,9145.537109375,0.7264896035194397,0.6002563238143921,0.0320022733248739,0.010152525392978142,0.6660953443877551,0.5853794642857143,0.8788223325952965,0.07565031945705414,0.06502287834882736
-CZ1LIc8aos_000020,0.3108935921952484,0.3621658566221142,0.4255370118981075,0.37668324010772736,0.3950136755733221,0.6416702539819199,0.4609447511113282,Neutral,Neutral,0.6326417922973633,0.7435083389282227,0.36904494382022474,0.37668324010772736,0.38929670850106557,0.39287678186201935,0.3504167275917532,0.40003462004500606,0.3950136755733221,0.40702795863653773,0.3968354967336897,0.35090030742204653,11723.6025390625,0.8687994480133057,0.7477183938026428,0.07067820953943196,0.07209062998600548,0.6793885522959183,0.3666493941326531,0.5396755551644226,0.25493714213371277,0.2252855747938156,11834.9072265625,0.8708702325820923,0.7553331255912781,0.062433108081301876,0.06717990826025227,0.6793885522959183,0.37757095025510207,0.5557511220628356,0.15823236107826233,0.13761471211910248
-Cr0WQoFQQs_000045,0.2986236618935076,0.5353467184072886,0.6946642550305223,0.39553154922661427,0.4462294854926944,0.5980309423347399,0.3849232423391673,Neutral,Neutral,0.48238837718963623,0.5606030821800232,0.4203248320396582,0.39553154922661427,0.3701746323529412,0.34493094957713305,0.3208204719705267,0.49127086986353585,0.4462294854926944,0.4046213738540751,0.3644178024090935,0.3281059063136456,12261.0703125,0.9011722803115845,0.8103629350662231,0.05231510126052403,0.0533218476634949,0.628288424744898,0.36276307397959184,0.5773830293417922,0.4883737564086914,0.4422689974308014,10639.5927734375,0.8809587955474854,0.761761486530304,0.05833850253277999,0.060962631389628735,0.628288424744898,0.33651546556122447,0.5356066613798572,0.42004483938217163,0.3628612160682678
-Cv3gOXEoxA_000040,0.3475189426308893,0.23955948097263113,0.2814698983580923,0.3606430536451169,0.3799544019642231,0.5089997954591942,0.40861166408611665,Neutral,Neutral,0.6405971646308899,0.7062437534332275,0.3466581094709819,0.3606430536451169,0.3741648106904232,0.3833564696427267,0.379476675036342,0.36553915156045597,0.3799544019642231,0.3898963730569948,0.39193190229459657,0.38269141222643516,7428.904296875,0.758745551109314,0.6132967472076416,0.06763606370308267,0.08489897780485108,0.6115872130102041,0.29709422831632654,0.48577573565353405,0.34066933393478394,0.28360551595687866,7640.666015625,0.7812310457229614,0.6239194869995117,0.05719430239470872,0.06448427015998828,0.6115872130102041,0.32850366709183676,0.5371329879101899,0.24859115481376648,0.19990244507789612
-D64b_8YJK4_000046,0.26690251572327045,0.22127542605827377,0.2727892315556313,0.31336533136422373,0.34124629080118696,0.36019975299361007,0.3144100759399889,Neutral,Neutral,0.47566527128219604,0.5480279922485352,0.31863833896668275,0.31336533136422373,0.30094849747362823,0.28871502678799216,0.277573379118633,0.34739107046799356,0.34124629080118696,0.3200867392636591,0.30145622447167464,0.2832707551105549,13833.7548828125,0.8391827344894409,0.7154721617698669,0.05652495068712995,0.01809319419995424,0.5154456313775511,0.43648357780612246,0.84680818157213,0.4591440260410309,0.4107327461242676,11571.4912109375,0.8072692155838013,0.6756370663642883,0.08318178317019453,0.04353015682058603,0.5154456313775511,0.35843829719387754,0.6953949657812318,0.38752686977386475,0.3384307026863098
-E5o64ACjm0_000017,0.1834825738157851,0.15558251147091398,0.1992134831460674,0.19098217128303088,0.1956811412447092,0.30510492632832265,0.22059157617338362,Neutral,Neutral,0.5334535837173462,0.6560249924659729,0.1879788864294228,0.19098217128303088,0.19055624042736,0.18839806515862853,0.1856967882416984,0.19973218395614512,0.1956811412447092,0.19214868337740698,0.18897273439168505,0.18587714820486642,16375.4189453125,0.7987783551216125,0.7698574066162109,0.018556769765714857,0.017483894391952217,0.6636838329081632,0.5360530931122449,0.8076934626587791,0.16572287678718567,0.16324926912784576,16298.828125,0.7911105155944824,0.7605980038642883,0.016194443823024852,0.013411617192358196,0.6636838329081632,0.5450215242346939,0.8212065703732621,0.10546592622995377,0.103707455098629
-FoTxwPOz3U_000000,0.1798328902392708,0.28706438275251034,0.30091613812544044,0.23690663864074268,0.23485842865179074,0.1630916630916631,0.17927792648690996,Neutral,Neutral,0.48491495847702026,0.5934389233589172,0.24748322147651006,0.23690663864074268,0.2255263373474236,0.21167662406413068,0.19504451652978122,0.24497869750456483,0.23485842865179074,0.22458832657987757,0.21094542899523772,0.1965200308706939,9038.3388671875,0.8514705300331116,0.7313640117645264,0.07392054351542775,0.06390865145033928,0.6143773915816326,0.32093032525510207,0.5223667564148312,0.557052731513977,0.49024420976638794,7990.18505859375,0.7979016304016113,0.6707764863967896,0.0729917051036081,0.06735322836969009,0.6143773915816326,0.30408960459183676,0.49495572063450877,0.39587754011154175,0.33341556787490845
-GOaBCyC5Js_000087,0.356557116521518,0.44861233304007037,0.5999133073255309,0.40049982149232416,0.4760407816482583,0.5085950254489581,0.41767815920768486,Neutral,Neutral,0.4817233085632324,0.5203503370285034,0.41157910184913415,0.40049982149232416,0.3903542348110516,0.3799878057042206,0.3687947925570386,0.5020192048819887,0.4760407816482583,0.4477171136653895,0.4173673636431282,0.3872281670693821,12081.470703125,0.9349589347839355,0.8810307383537292,0.007911317275908953,0.03786600637763809,0.5995695153061225,0.36818399234693877,0.6140805743917032,0.7942091822624207,0.7340580224990845,9813.1357421875,0.9255777597427368,0.8092323541641235,0.018812804726521228,0.07238240949722813,0.5995695153061225,0.2893215880102041,0.4825488631830873,0.7296639680862427,0.6353846788406372
-GW1J75oAKU_000304,0.5647323822803818,0.1929795918367347,0.16821768707482992,0.32685714285714285,0.31159183673469387,0.358421768707483,0.42691156462585034,Hurt,Hurt,0.6645732522010803,0.7297590970993042,0.29308843537414964,0.32685714285714285,0.36810884353741496,0.41912925170068027,0.48475965583692965,0.2734965986394558,0.31159183673469387,0.35765986394557825,0.41270748299319726,0.4815849425037969,9306.6103515625,0.8288464546203613,0.7121995687484741,0.0472720449768131,0.0716573395930438,0.6527423469387755,0.3351203762755102,0.5134037616023449,0.289297878742218,0.24862830340862274,8976.88671875,0.8150197863578796,0.6740896105766296,0.03736447762240983,0.05936164342472722,0.6527423469387755,0.36569276147959184,0.5602405959941378,0.19638898968696594,0.1632271111011505
-HMEhGV38GM_000216,0.16210564596781527,0.27623802730792746,0.28954049251078956,0.24854608897935446,0.2593433319821646,0.10451552698429156,0.14829370211919213,Neutral,Neutral,0.5650225281715393,0.7287017107009888,0.260192793931732,0.24854608897935446,0.22926925349615915,0.20523560209424083,0.18290422245108137,0.27069431920649234,0.2593433319821646,0.24360826231402571,0.21758104738154613,0.18684335568343804,11603.2216796875,0.8593078851699829,0.7591057419776917,0.018619938772270507,0.02962567254159717,0.6417410714285714,0.4502750318877551,0.7016459627329192,0.28045886754989624,0.24671149253845215,9845.5966796875,0.812355101108551,0.6840512752532959,0.025011001471778933,0.04190227355111959,0.6417410714285714,0.418148118622449,0.651583850931677,0.1534634530544281,0.12900786101818085
-IKnJa9U66I_000150,0.2078518991382062,0.4347394540942928,0.36550982279340993,0.266350361977995,0.2572083102930721,0.35690555291884196,0.3128513091520538,Neutral,Neutral,0.5327955484390259,0.641612708568573,0.28928079605526186,0.266350361977995,0.2460980310645856,0.22845916362615773,0.21517314300819457,0.2732460557233971,0.2572083102930721,0.2418210850755691,0.22731080703714046,0.21610141368553792,16196.955078125,0.7060717344284058,0.6687397956848145,0.02442191550261052,0.011872918603464259,0.6697225765306123,0.5783043686224489,0.8634983930484464,0.1627897024154663,0.15129420161247253,18590.205078125,0.8605644702911377,0.8123002052307129,0.01058291145804524,0.00871266410680939,0.6697225765306123,0.5728435905612245,0.855344601833115,0.11905716359615326,0.11233550310134888
-Igq1W20Gi8_000000,0.2834331337325349,0.6183062676150852,0.7512515104436389,0.4375770382109526,0.49739791833466773,0.6501442433779177,0.3967747086060993,Neutral,Neutral,0.6329030990600586,0.701930582523346,0.4831340526878585,0.4375770382109526,0.39406914050111,0.35136090491339694,0.3143977732793522,0.5659453302961276,0.49739791833466773,0.43071323338244216,0.3655755792570798,0.31848766421018904,8737.9814453125,0.8401138782501221,0.705264151096344,0.01412059701566008,0.06976728424501452,0.621452487244898,0.29970503826530615,0.4822654095311398,0.4580289423465729,0.3829995095729828,7089.06201171875,0.7880807518959045,0.61934494972229,0.017046805511303116,0.10682213175865321,0.621452487244898,0.23915816326530612,0.3848374061958822,0.3518103361129761,0.2759014666080475
-JGpAlLrSD0_000458,0.7372793965999823,0.34076236263736265,0.28144411270119085,0.5570548932267785,0.5637891020821757,0.5147253913504909,0.7654660763431853,Neutral,Neutral,0.5574983954429626,0.7122260332107544,0.5229844767150726,0.5570548932267785,0.5926020981040069,0.6446956412825652,0.6966714116970045,0.5225797818960326,0.5637891020821757,0.6061110755236692,0.6560830123027215,0.700187288545191,12285.5615234375,0.8402688503265381,0.7735427618026733,0.06881115030116336,0.07195128982333886,0.6645607461734694,0.35965401785714285,0.5411905832958465,0.33109331130981445,0.2959907650947571,12164.302734375,0.8069187998771667,0.7298645973205566,0.06673712109978525,0.05192102768405815,0.6645607461734694,0.4089205994897959,0.615324636377268,0.15963831543922424,0.13853931427001953
-JUBdOr8Hes_000030,0.7381001336486069,0.38638525564803805,0.3110582639714625,0.6241345202769535,0.5593878752207181,0.5608777725342142,0.6984924623115578,Neutral,Neutral,0.6294399499893188,0.7000832557678223,0.5771155997879983,0.6241345202769535,0.669199565788722,0.7068331289711292,0.7313055181695828,0.5049881235154394,0.5593878752207181,0.6158844346464002,0.6751401234218423,0.7237887860642351,8360.494140625,0.8079323768615723,0.6770007014274597,0.038221163113654956,0.05630647228503527,0.5952447385204082,0.315250318877551,0.5296146248367763,0.5419966578483582,0.4526006579399109,6946.4462890625,0.7859809994697571,0.6203143000602722,0.05103842497749563,0.11937787289980548,0.5952447385204082,0.22381218112244897,0.3760002678541534,0.40806207060813904,0.3199222981929779
-JUhUI_KvUI_000026,0.5153880834302257,0.1666707236922178,0.16408078136127785,0.3841817437182298,0.3770479704797048,0.4654383548164912,0.5111441307578009,Hurt,Hurt,0.42746394872665405,0.5112506151199341,0.3466582932779401,0.3841817437182298,0.4204237349137414,0.4544802524624653,0.4852794054594826,0.33946020829725654,0.3770479704797048,0.41645476772616136,0.45476979653061717,0.485537091135482,18445.056640625,0.9244281053543091,0.8490703701972961,0.023807324358390402,0.010420125838956362,0.67578125,0.5835259885204082,0.8634835437064999,0.24607951939105988,0.22499299049377441,16976.041015625,0.8314058780670166,0.7715785503387451,0.009226506582925117,0.006944790019270133,0.67578125,0.5925741390306123,0.8768727144036806,0.18884333968162537,0.17633378505706787
