sample_id,IoU_AUD,IoU_SLOT7,IoU_SLOTHR,IoU_AUD7,IoU_AUDHR,IoU_OBJ,IoU_OGL,outcome_7,outcome_HR14,ownership_confidence_7,ownership_confidence_HR14,IoU_AUD_SLOT_L4_7_A0.5,IoU_AUD_SLOT_L4_7_A0.6,IoU_AUD_SLOT_L4_7_A0.7,IoU_AUD_SLOT_L4_7_A0.8,IoU_AUD_SLOT_L4_7_A0.9,IoU_AUD_SLOT_L4_HR14_A0.5,IoU_AUD_SLOT_L4_HR14_A0.6,IoU_AUD_SLOT_L4_HR14_A0.7,IoU_AUD_SLOT_L4_HR14_A0.8,IoU_AUD_SLOT_L4_HR14_A0.9,eval_soft_containment_7,eval_seed_top10_7,eval_seed_top20_7,centroid_distance_7,js_divergence_7,extent_aud_7,extent_slot_7,extent_ratio_7,raw_seed_top10_7,raw_seed_top20_7,eval_soft_containment_HR14,eval_seed_top10_HR14,eval_seed_top20_HR14,centroid_distance_HR14,js_divergence_HR14,extent_aud_HR14,extent_slot_HR14,extent_ratio_HR14,raw_seed_top10_HR14,raw_seed_top20_HR14
10061269855,0.6964758159998831,0.6809863686013976,0.5283727921833897,0.695392705732898,0.5938929023609145,0.48323581173568386,0.6385591238894001,Neutral,Neutral,0.49794232845306396,0.4275504946708679,0.693493683259527,0.695392705732898,0.6945447577495099,0.6935543169752496,0.6941148865652818,0.5790094515700357,0.5938929023609145,0.6132236558820472,0.6364402644070805,0.6648027429109584,19716.109375,0.9201884865760803,0.9175137281417847,0.031946691887304486,0.017607125720045396,0.6505500637755102,0.5061782525510204,0.7780773236934012,0.9704896807670593,0.957179069519043,16982.869140625,0.9765899181365967,0.9450883865356445,0.05485395072390133,0.04330456591443632,0.6505500637755102,0.4106943558673469,0.6313032289688132,0.9321461915969849,0.900286078453064
10067897816,0.3571332926665972,0.23257535331279156,0.3290792091630967,0.32469542872180684,0.34282062625964704,0.4838752978287862,0.43793823261788795,Neutral,Neutral,0.144989013671875,0.14025986194610596,0.30764907021406157,0.32469542872180684,0.3374837077359503,0.3472486056866708,0.3535314027830011,0.3386474800928167,0.34282062625964704,0.3521404837958876,0.35674989420228526,0.3581897935166364,20239.310546875,0.7397236227989197,0.7490110993385315,0.010128987829209582,0.012324574374778402,0.6954520089285714,0.5935307716836735,0.8534460524430435,0.5416218042373657,0.556337833404541,21067.70703125,0.88569176197052,0.8546169400215149,0.008950775738674775,0.007916005532371649,0.6954520089285714,0.6016422193877551,0.8651096145579596,0.5774956345558167,0.5630961656570435
10069511285,0.8027168069650958,0.6602782724172276,0.721452548062252,0.7520581317204301,0.7695129521982054,0.36791448871639176,0.7828845602979089,Neutral,Neutral,0.17327529191970825,0.18912148475646973,0.7436649393542509,0.7520581317204301,0.7670539212980849,0.7851294564185983,0.7955690634247781,0.7627682772868128,0.7695129521982054,0.7799233695199489,0.7909705377340492,0.7977781936794823,22564.3671875,0.8776718378067017,0.8311774134635925,0.01801296984528952,0.011970445697476333,0.689811862244898,0.5827088647959183,0.8447359297353518,0.7390046119689941,0.7064083218574524,23049.4375,0.914011538028717,0.8687821626663208,0.024981415389552456,0.017136157723849438,0.689811862244898,0.5610052614795918,0.8132728533456605,0.7280307412147522,0.6941575407981873
10079676496,0.7591026527932685,0.741788503137321,0.7887239258128671,0.7750243024824804,0.7816333377091265,0.4738142025275379,0.8400559139060579,Neutral,Neutral,0.15402430295944214,0.15641635656356812,0.7805013845950975,0.7750243024824804,0.7696618718475621,0.7655360379000842,0.7626464115851495,0.787553174264392,0.7816333377091265,0.7767672232762242,0.7711658645212269,0.7654048355155366,26843.13671875,0.9140597581863403,0.8884928226470947,0.015924320578896933,0.004442847913810201,0.6852877869897959,0.6439931441326531,0.9397411662061946,0.7914042472839355,0.7764356732368469,27631.87109375,0.9528511762619019,0.9314063191413879,0.017587232423562686,0.00446826002928409,0.6852877869897959,0.6347058354591837,0.9261887450923368,0.797127902507782,0.7826034426689148
10080652613,0.8630861423220973,0.7930686306536394,0.7566828393955314,0.8374466561222358,0.8209082857404636,0.4899693645617156,0.8060779371849555,Neutral,Neutral,0.22836828231811523,0.22561949491500854,0.8300789983604114,0.8374466561222358,0.844597824787857,0.8504008855382038,0.8574336866055925,0.8078394759397576,0.8209082857404636,0.8339074503109377,0.8462998390574231,0.8562094462049192,24128.04296875,0.9396108388900757,0.9107365608215332,0.020702167637883868,0.002997009646933443,0.6342873086734694,0.6116470025510204,0.9643059134041351,0.855046272277832,0.8317130208015442,23074.359375,0.9451018571853638,0.9248891472816467,0.027067548141258998,0.005628144633292318,0.6342873086734694,0.5693558673469388,0.8976308678439012,0.840344250202179,0.8219320178031921
10106776154,0.6832728927374764,0.46607669616519176,0.5856968063899696,0.5629481361648455,0.6412074972801014,0.23273155994399825,0.7442888936750665,Neutral,Neutral,0.13511455059051514,0.11887425184249878,0.5354233691559998,0.5629481361648455,0.5942542468311842,0.6267385711730799,0.6566808534082613,0.6291728039866195,0.6412074972801014,0.6518126575999339,0.6624491764868031,0.6729154892690256,18621.71484375,0.9030914306640625,0.8466451168060303,0.036948903288120255,0.008171734316739822,0.6903698979591837,0.6050900829081632,0.8764722863741339,0.8038352727890015,0.7663874626159668,20454.451171875,0.9472529888153076,0.9016664028167725,0.020504738029180274,0.002905285283978217,0.6903698979591837,0.6383729272959183,0.9246824480369514,0.8191078901290894,0.7872250080108643
10109936483,0.5154831567294006,0.5475052172263327,0.5566951229151845,0.5547937999719456,0.5693977818720422,0.05744977817656149,0.5787224669603525,Neutral,Neutral,0.1904711127281189,0.21645808219909668,0.5561015561015561,0.5547937999719456,0.5516718372974836,0.5447464256811437,0.5329137162339366,0.5716517200823287,0.5693977818720422,0.563440746237015,0.5551229931785296,0.538422012265871,21000.8671875,0.8725647926330566,0.8444997668266296,0.04997593930257976,0.018276538196948678,0.6457270408163265,0.5246332908163265,0.8124691358024692,0.677843451499939,0.6666715741157532,21237.630859375,0.929133415222168,0.8974433541297913,0.05066877219148792,0.0184017625853982,0.6457270408163265,0.5090680803571429,0.7883641975308643,0.6583136916160583,0.6386612057685852
10110769444,0.6744996400287977,0.6519242516799023,0.6351933073424302,0.7167402269861286,0.7272046232876712,0.40274928999684445,0.7163165291340853,Neutral,Neutral,0.2653014063835144,0.24743413925170898,0.7104995827740086,0.7167402269861286,0.7171494824573196,0.7056551988255569,0.6922014030186158,0.7274542739828295,0.7272046232876712,0.7159220884074547,0.701922157406522,0.6910312129593046,18554.8046875,0.9320009350776672,0.8808211088180542,0.028814308388269542,0.030015671196031143,0.6974051339285714,0.5177176339285714,0.7423484696939388,0.7945064306259155,0.7502337694168091,18023.458984375,0.935924232006073,0.8668836355209351,0.02499110919540236,0.02574662061949057,0.6974051339285714,0.5236567283163265,0.7508644586060069,0.7948386669158936,0.7378647923469543
10111706074,0.6329745749493059,0.6267325757078106,0.655636034404708,0.6291708388513841,0.6451523715900712,0.5519050878393794,0.7222593051714822,Neutral,Neutral,0.21168732643127441,0.25274723768234253,0.6294578940518026,0.6291708388513841,0.6297376093294461,0.6307296464534163,0.6321880707942307,0.6482434377775735,0.6451523715900712,0.6417100761335265,0.6384824770330044,0.6356026959033451,21320.423828125,0.9363294243812561,0.8971269726753235,0.004414618006079929,0.005382889828733523,0.6467833227040817,0.5804169323979592,0.897390071796136,0.8561722636222839,0.8240200877189636,23957.23046875,0.9640238285064697,0.9416090250015259,0.004188487884496054,0.002442761939875625,0.6467833227040817,0.617805325255102,0.9551967460635379,0.9058585166931152,0.8857756853103638
10119607346,0.5694041189655951,0.4873991253775754,0.5438384255639319,0.5349549089926924,0.5570116973954199,0.45949876296058473,0.6025605206501553,Neutral,Neutral,0.11641371250152588,0.10123622417449951,0.5270848022081877,0.5349549089926924,0.5434015525758645,0.5520665875388753,0.5609785436119507,0.5549960402253336,0.5570116973954199,0.5593602162649245,0.5620105517894453,0.565255957302864,22817.40625,0.8685041666030884,0.8649214506149292,0.013011961922381163,0.005571948828343987,0.6336296237244898,0.5937101403061225,0.9369987104079514,0.682691752910614,0.6743033528327942,23957.76171875,0.9348684549331665,0.909717857837677,0.007420498881478285,0.0009090136345085443,0.6336296237244898,0.6242825255102041,0.9852483251030101,0.7318024635314941,0.7138584852218628
10119736773,0.9629781869998904,0.6377219219054414,0.7826737292787354,0.8980092681455483,0.9084064728469555,0.32489845208036006,0.8373586562740147,Neutral,Neutral,0.13900721073150635,0.11969667673110962,0.862171575887225,0.8980092681455483,0.9234386138070955,0.9403629485457387,0.9554099978074984,0.8882214175992977,0.9084064728469555,0.9237160327949766,0.9389170664838931,0.9533395455915805,23994.3671875,0.8145377039909363,0.8080551624298096,0.011799448085723852,0.005138930878964238,0.6825374681122449,0.6440728635204082,0.9436446988057348,0.5122343301773071,0.5129293203353882,25619.365234375,0.8857722282409668,0.8779710531234741,0.009622734830856274,0.005011143237717173,0.6825374681122449,0.6229272959183674,0.9126638829678512,0.6039188504219055,0.6000353097915649
10129791115,0.6873584198432229,0.6445416415060468,0.6110354335231656,0.6655909968054227,0.6521853132528146,0.4665686677187142,0.638514181021321,Neutral,Neutral,0.2619306445121765,0.26887238025665283,0.6613413348471332,0.6655909968054227,0.6713461694694939,0.6773269534365184,0.6824083274960496,0.6440669628949482,0.6521853132528146,0.6599963973995775,0.6690879345603272,0.6784400895673635,23185.85546875,0.9641525149345398,0.9481083154678345,0.04380572056427029,0.012390951768433627,0.6488560267857143,0.5432676977040817,0.8372700187363701,0.8551417589187622,0.8469644784927368,21918.33984375,0.962504506111145,0.9430721402168274,0.05798593347272806,0.019655426382438945,0.6488560267857143,0.5019132653061225,0.7735356451761526,0.8282710313796997,0.817133903503418
10129813456,0.8093123229562569,0.7666586864575852,0.8215871854155924,0.8202979944452117,0.8552257780986612,0.4553361337214369,0.7872661689455582,Neutral,Neutral,0.06991016864776611,0.06772506237030029,0.8108480559899665,0.8202979944452117,0.8209117713767294,0.8192508128813861,0.815307117795216,0.8552566614108016,0.8552257780986612,0.8471678112181408,0.8361886458161288,0.8231371115173675,24481.798828125,0.9481253027915955,0.9245455861091614,0.037369724744545904,0.008633389962498204,0.7152822066326531,0.6306600765306123,0.8816940651992199,0.7018207907676697,0.6887245178222656,24207.578125,0.9526050090789795,0.9123719930648804,0.02347251635506276,0.004533895995467125,0.7152822066326531,0.6520248724489796,0.9115631095012537,0.7319666743278503,0.7065337300300598
10163352444,0.8064857243567148,0.7929114591727594,0.7531024773913176,0.8025577356432375,0.8028784601121364,0.3529549131790963,0.8297917448099285,Neutral,Neutral,0.1890866756439209,0.1875758171081543,0.8013863469325994,0.8025577356432375,0.8040143533145577,0.8050158703047383,0.8057920911319231,0.7987570638228445,0.8028784601121364,0.8060073815810588,0.8077139680293426,0.8078290290804745,25318.685546875,0.9445320963859558,0.9235384464263916,0.019871168669283592,0.006050216813947282,0.6692841198979592,0.6125837053571429,0.9152819963075457,0.7989426255226135,0.7793608903884888,23226.392578125,0.9408884048461914,0.9106751680374146,0.025770850990546646,0.009397067559683923,0.6692841198979592,0.5833067602040817,0.8715383241021977,0.7961708903312683,0.7679247856140137
10165890496,0.5360557338343614,0.4902319295665481,0.4884789839733898,0.5209322238975447,0.5244739464826341,0.42848596308524073,0.5516511177257926,Neutral,Neutral,0.3795846700668335,0.34370219707489014,0.5149492236993892,0.5209322238975447,0.5257353612444996,0.5307320380381452,0.5355340950465524,0.519299588556119,0.5244739464826341,0.5290099246901987,0.5331359353970391,0.5373936642137676,15949.8955078125,0.959637463092804,0.9268287420272827,0.01061635993078679,0.04483147364664179,0.6579041772959183,0.42378826530612246,0.6441489200569508,0.8598761558532715,0.8142768740653992,15739.8564453125,0.9659543037414551,0.9140700101852417,0.017266156267503444,0.03216886079720835,0.6579041772959183,0.44349888392857145,0.6741086304565146,0.853453516960144,0.8062702417373657
10173808724,0.790263980284052,0.7436753873507747,0.7886980464140553,0.764763779527559,0.7867493758204422,0.5004944620253164,0.7581433888451194,Neutral,Neutral,0.16643184423446655,0.1421847939491272,0.7610364683301344,0.764763779527559,0.7696311268317332,0.7750556229773463,0.7820545307115345,0.7865183043321113,0.7867493758204422,0.7863039688237103,0.7867508047621481,0.788139694831495,24779.654296875,0.8236935138702393,0.8030514121055603,0.006750518103086996,0.0040293721411720825,0.6499322385204082,0.6335100446428571,0.9747324522400417,0.730151355266571,0.7129177451133728,26020.00390625,0.9152558445930481,0.8882732391357422,0.012206575794795416,0.0042296204524617746,0.6499322385204082,0.6137595663265306,0.9443439330287327,0.7468224167823792,0.7232800722122192
10202025415,0.86358387640524,0.4855911144061397,0.5726210579787745,0.7153949529640138,0.7616473055604733,0.477919555792612,0.7878183680437009,Neutral,Neutral,0.2501452565193176,0.22343850135803223,0.6711568614084124,0.7153949529640138,0.7618893168457328,0.8078304259525763,0.8460829985183603,0.7317424003726181,0.7616473055604733,0.7925113413230415,0.8270630170152666,0.8498216456693966,17995.095703125,0.8864284753799438,0.8080504536628723,0.04017090059556566,0.02554616596943711,0.6563895089285714,0.5086694834183674,0.7749506603916807,0.7039914727210999,0.647033154964447,19344.595703125,0.9112250804901123,0.8443082571029663,0.03451963009745484,0.01754182306197803,0.6563895089285714,0.5313895089285714,0.8095642933049947,0.6919398903846741,0.6427987813949585
10221582415,0.66682201250534,0.6287904275704694,0.6387505439775639,0.6546839894500341,0.6863085445187388,0.27028889216989027,0.7596098840535224,Neutral,Neutral,0.18734604120254517,0.14463096857070923,0.6512850219704142,0.6546839894500341,0.6580412753846365,0.6633595112258552,0.6647222993796542,0.6876885705002244,0.6863085445187388,0.6861851487040767,0.6887268488905945,0.680705097665555,22307.708984375,0.9013622999191284,0.884178102016449,0.008921065522482207,0.013175334301300034,0.7203244579081632,0.601203762755102,0.8346291121378967,0.7576512098312378,0.7480025887489319,19789.02734375,0.8888586163520813,0.8444270491600037,0.020770021051648945,0.011364356938694812,0.7203244579081632,0.6014030612244898,0.8349057908862021,0.7314451932907104,0.6922754049301147
10234680056,0.7826325293434799,0.37905718701700153,0.6110220021618606,0.6941917901549991,0.721724372029871,0.5380124051422434,0.7476907230196704,Neutral,Neutral,0.26064538955688477,0.2366231083869934,0.6552500429627084,0.6941917901549991,0.7293414182246926,0.7543594009983361,0.77089072543618,0.7025351054016195,0.721724372029871,0.7400141452243029,0.7574945040303778,0.7712860237641962,16139.8486328125,0.796312689781189,0.732829213142395,0.05453427309357553,0.026332832305821757,0.6667928890306123,0.5002989477040817,0.7503063633918163,0.6129810214042664,0.5628741979598999,19020.2421875,0.9039720892906189,0.8530078530311584,0.042678752550661815,0.020164681217468308,0.6667928890306123,0.5141501913265306,0.7710792958125354,0.6938045024871826,0.6523236036300659
10246013484,0.8345762370250932,0.8830671040433573,0.8656983201443843,0.8617921270718232,0.8526948972965583,0.35851260416303476,0.7414370610480822,Neutral,Neutral,0.265550434589386,0.24835216999053955,0.8671475751781679,0.8617921270718232,0.8566305168508477,0.8504040369600054,0.8432082881906826,0.8558322186781905,0.8526948972965583,0.8496746499506013,0.8456982861021551,0.8407708938585231,24030.697265625,0.914729654788971,0.8921772241592407,0.008314759928675107,0.005201684401471439,0.6787707270408163,0.6218311543367347,0.9161136884138823,0.8550035357475281,0.8376117944717407,25164.78515625,0.9652070999145508,0.9483850598335266,0.006381309439185427,0.005317157062155455,0.6787707270408163,0.6146564094387755,0.9055434846438429,0.883435845375061,0.8685464859008789
10268129763,0.6724718431559502,0.557869711870606,0.7486754836937326,0.7355805785872045,0.7355019033574539,0.6502756813827083,0.7132859792155078,Neutral,Neutral,0.2655232548713684,0.19087398052215576,0.7091387071150281,0.7355805785872045,0.7234236402392904,0.7020475711457962,0.6829960513326753,0.7487778092673941,0.7355019033574539,0.720551212402279,0.700171493902439,0.6844042324796811,18015.59375,0.8220130205154419,0.7717358469963074,0.06649514953101715,0.031988884574389934,0.6721340880102041,0.5013552295918368,0.7459154929577465,0.5664414763450623,0.5562031865119934,20982.7265625,0.8697519302368164,0.8345789313316345,0.03572367146909562,0.015503587945935036,0.6721340880102041,0.5497249681122449,0.8178799110452186,0.6652924418449402,0.6489638686180115
10278084464,0.5673484816665967,0.46165402238413583,0.5224035137527346,0.569588265194975,0.5914625761997159,0.5953431424289122,0.5996257571032286,Neutral,Neutral,0.21302634477615356,0.18274128437042236,0.5679885234142843,0.569588265194975,0.5700931887251725,0.5696245879885279,0.5688063015287147,0.59659259490607,0.5914625761997159,0.583947583947584,0.5784955326560656,0.5732500464557813,22487.4140625,0.9415554404258728,0.8978638648986816,0.025758511667870514,0.01028838103137825,0.6709382971938775,0.5964405293367347,0.8889648002376356,0.8129847645759583,0.7828599810600281,20726.478515625,0.9145539999008179,0.8676292896270752,0.032643586383675385,0.012088451462852963,0.6709382971938775,0.5750757334183674,0.857121639685133,0.7446717619895935,0.7091552019119263
10283938426,0.53082954215468,0.5527952975500923,0.5844037116606482,0.5445204996118834,0.5509870543202443,0.6083809523809524,0.6057071999246574,Neutral,Neutral,0.14114677906036377,0.11383229494094849,0.5473600612652986,0.5445204996118834,0.5413315366151514,0.5382907105046301,0.5349664438855618,0.5566547413855535,0.5509870543202443,0.5453268442186813,0.5400722326058545,0.5355226293854453,28281.357421875,0.9571225047111511,0.9369056820869446,0.0132054502492186,0.0024413206419692107,0.6964285714285714,0.6652782206632653,0.9552712912087912,0.773640513420105,0.7625647783279419,26160.46875,0.9557662010192871,0.9177342653274536,0.01779254075765298,0.0021973344563584567,0.6964285714285714,0.6616310586734694,0.9500343406593407,0.792325496673584,0.7646431922912598
10289643764,0.6269218381841913,0.6283199013332766,0.6303261965621556,0.6789670059190092,0.71086063415148,0.4622692515640689,0.7269573498401469,Neutral,Neutral,0.22785890102386475,0.27560901641845703,0.6784610784411442,0.6789670059190092,0.6749214809174836,0.6660204213519452,0.6494845360824743,0.7070461117029372,0.71086063415148,0.7031985613545897,0.6877998035022829,0.6630298401614751,18779.80859375,0.9028704762458801,0.8769177198410034,0.023308587047928913,0.011722941630445193,0.6422991071428571,0.5349170918367347,0.8328161846841258,0.69643235206604,0.6723028421401978,16603.17578125,0.9046028852462769,0.8553224802017212,0.030176061506696012,0.022520550711974938,0.6422991071428571,0.48401626275510207,0.7535683256795335,0.7037514448165894,0.6632569432258606
10304554474,0.611771128499753,0.577244748681995,0.6024388890430343,0.5943530041482671,0.6061945713517871,0.525006220452849,0.6743066931897964,Neutral,Neutral,0.2348368763923645,0.2040780782699585,0.590874821616091,0.5943530041482671,0.597691673536686,0.601828124587219,0.606746728898445,0.6050640436685942,0.6061945713517871,0.6073087395227164,0.6081363925392115,0.6104134923553828,27006.361328125,0.9209762811660767,0.9105738997459412,0.009387242488772112,0.005348459076300459,0.6766780931122449,0.6177455357142857,0.9129090212941419,0.799159586429596,0.7973544001579285,27569.712890625,0.9649168252944946,0.9518844485282898,0.014167933886300815,0.007483240554623264,0.6766780931122449,0.6053890306122449,0.894648484669985,0.79924076795578,0.7883061766624451
