sample_id,IoU_AUD,IoU_IMG_QUERY,IoU_SLOT_L3,IoU_SLOT_L4,IoU_AUD_SLOT_L3,IoU_AUD_SLOT_L4,IoU_OBJ_PRIOR,IoU_OGL,IoU_AUD_SLOT_L3_A0.5,IoU_AUD_SLOT_L3_A0.6,IoU_AUD_SLOT_L3_A0.7,IoU_AUD_SLOT_L3_A0.8,IoU_AUD_SLOT_L3_A0.9,IoU_AUD_SLOT_L4_A0.5,IoU_AUD_SLOT_L4_A0.6,IoU_AUD_SLOT_L4_A0.7,IoU_AUD_SLOT_L4_A0.8,IoU_AUD_SLOT_L4_A0.9,pearson__AUD_FINE__SLOT_L3,spearman__AUD_FINE__SLOT_L3,js__AUD_FINE__SLOT_L3,pearson__AUD_FINE__SLOT_L4,spearman__AUD_FINE__SLOT_L4,js__AUD_FINE__SLOT_L4,pearson__AUD_FINE__OBJ_PRIOR,spearman__AUD_FINE__OBJ_PRIOR,js__AUD_FINE__OBJ_PRIOR,pearson__SLOT_L3__OBJ_PRIOR,spearman__SLOT_L3__OBJ_PRIOR,js__SLOT_L3__OBJ_PRIOR,pearson__SLOT_L4__OBJ_PRIOR,spearman__SLOT_L4__OBJ_PRIOR,js__SLOT_L4__OBJ_PRIOR
10061269855,0.6964758159998831,0.637073577847658,0.3920993448714188,0.6809863686013976,0.4414761524916094,0.695392705732898,0.48323581173568386,0.6385591238894001,0.43760804533770276,0.4414761524916094,0.47927223517028794,0.5517937521496613,0.631315598584773,0.693493683259527,0.695392705732898,0.6945447577495099,0.6935543169752496,0.6941148865652818,0.4664517524128059,0.47031861868712965,0.048987826957765795,0.953002303103983,0.9632452386320947,0.017607125720045396,0.8641900898739352,0.8739301031991447,0.0166240063502894,0.5163427930409099,0.46881804376820657,0.059746303949049714,0.7698002165710731,0.7904853483657832,0.024591629361201663
10067897816,0.3571332926665972,0.2754713601146491,0.47127789923840185,0.23257535331279156,0.5024132520309055,0.32469542872180684,0.4838752978287862,0.43793823261788795,0.5257861101084949,0.5024132520309055,0.46094018485358224,0.42463878326996196,0.38254960332922894,0.30764907021406157,0.32469542872180684,0.3374837077359503,0.3472486056866708,0.3535314027830011,0.23792745052824815,0.23483418621908736,0.05222831007802531,0.8706355362452234,0.8318990141898363,0.012324574374778402,0.5747763390974652,0.6577825910511763,0.025157431821873785,0.5472521694195076,0.5564218706761116,0.0462311706045041,0.3100714220303389,0.42443185693381597,0.043799913984595304
10069511285,0.8027168069650958,0.7510930848003682,0.3874271679774253,0.6602782724172276,0.6079235343633747,0.7520581317204301,0.36791448871639176,0.7828845602979089,0.5233049116020594,0.6079235343633747,0.7319064670138888,0.7855129039253957,0.807754506892895,0.7436649393542509,0.7520581317204301,0.7670539212980849,0.7851294564185983,0.7955690634247781,-0.022318119858520707,-0.03368452057916546,0.05083106376769658,0.9515289147922233,0.9568271897787545,0.011970445697476333,0.8466798657692672,0.8602874602670252,0.00939352774947662,-0.22569025442310253,-0.23373670963964116,0.08216298780876616,0.8726068182707867,0.8695638740109347,0.008825974020366058
10079676496,0.7591026527932685,0.7305342219075616,0.4767272420728109,0.741788503137321,0.735312260219357,0.7750243024824804,0.4738142025275379,0.8400559139060579,0.6849771419506497,0.735312260219357,0.7799917674142058,0.7828277542721306,0.7683347029396076,0.7805013845950975,0.7750243024824804,0.7696618718475621,0.7655360379000842,0.7626464115851495,-0.06287904378231596,-0.1773525637017154,0.029050541059854905,0.9231370426718711,0.8659262681457026,0.004442847913810201,0.7569062724681885,0.7737431408257349,0.020882242818213007,-0.04843431712890881,-0.17580868784225945,0.06357983201300207,0.7343364880607394,0.7401666900753748,0.020715063746688172
10080652613,0.8630861423220973,0.7438118811881188,0.48654927855221325,0.7930686306536394,0.6949199937859252,0.8374466561222358,0.4899693645617156,0.8060779371849555,0.6447557581133576,0.6949199937859252,0.7428093230845525,0.7717075705247716,0.8056355533998242,0.8300789983604114,0.8374466561222358,0.844597824787857,0.8504008855382038,0.8574336866055925,0.059726896813879,0.21153029945075447,0.06112237641606442,0.9576015148442747,0.908000525469856,0.002997009646933443,0.7606658313820615,0.8250439649569544,0.01801325753287225,0.14677341026184434,0.12153176106418592,0.0648272465097258,0.6581811145204025,0.624096653492718,0.02521153701068428
10106776154,0.6832728927374764,0.4098365141254532,0.5617087588702718,0.46607669616519176,0.608613097402335,0.5629481361648455,0.23273155994399825,0.7442888936750665,0.5986156384562759,0.608613097402335,0.6225889325376868,0.6211350564756427,0.6142187738984135,0.5354233691559998,0.5629481361648455,0.5942542468311842,0.6267385711730799,0.6566808534082613,0.5792241559768047,0.5968012582948874,0.02477693308328026,0.9314282013065935,0.9306049666660551,0.008171734316739822,-0.007323338334536408,-0.06443396121572162,0.03485004868800578,-0.25391539751196124,-0.2217627934866566,0.0700770472793715,-0.10586437456043192,-0.15831061462229487,0.060443120123004374
10109936483,0.5154831567294006,0.5392775330396475,0.4028598690662355,0.5475052172263327,0.49778700283874117,0.5547937999719456,0.05744977817656149,0.5787224669603525,0.48732436472346785,0.49778700283874117,0.510822239624119,0.5400006625368536,0.5196556671449067,0.5561015561015561,0.5547937999719456,0.5516718372974836,0.5447464256811437,0.5329137162339366,0.0291500355602034,-0.046150357762591826,0.03443153654726441,0.9426988922849846,0.937026474092285,0.018276538196948678,0.5555914633826824,0.7890914209676292,0.0359456908373136,-0.15243331692600978,-0.06673613157749259,0.07862602879494394,0.59517205269703,0.7505938780631388,0.04437553670269986
10110769444,0.6744996400287977,0.6947876241677644,0.43071397917466625,0.6519242516799023,0.579968585419939,0.7167402269861286,0.40274928999684445,0.7163165291340853,0.5434479756203744,0.579968585419939,0.6296302060636245,0.6578677601230138,0.6676335473231639,0.7104995827740086,0.7167402269861286,0.7171494824573196,0.7056551988255569,0.6922014030186158,0.15877659174965056,0.24951625093890537,0.019969472918918662,0.9371851295537991,0.9763071297783108,0.030015671196031143,0.8892457828981537,0.9299986146657394,0.02552408116192599,0.1414897010099403,0.1947752975457107,0.06594133190993098,0.8739822189149694,0.8983094916046391,0.014243265074673434
10111706074,0.6329745749493059,0.5963349539319348,0.5039627684084416,0.6267325757078106,0.5415400520033834,0.6291708388513841,0.5519050878393794,0.7222593051714822,0.5222676453281303,0.5415400520033834,0.5825820185324317,0.6368201097804391,0.6340122707029182,0.6294578940518026,0.6291708388513841,0.6297376093294461,0.6307296464534163,0.6321880707942307,-0.16820406961632717,-0.012507793565470594,0.03670361198751826,0.9700663533650195,0.9654002031225593,0.005382889828733523,0.6191237143297394,0.6267875145982499,0.018205662297289815,0.0472953387072297,0.15234270179354592,0.040365256490547306,0.6149365226742372,0.6446909986029371,0.027021603130664
10119607346,0.5694041189655951,0.5041658650644488,0.7277270937815586,0.4873991253775754,0.7275920226731347,0.5349549089926924,0.45949876296058473,0.6025605206501553,0.7407459313631028,0.7275920226731347,0.6915355353342383,0.6314157282252886,0.594773927468079,0.5270848022081877,0.5349549089926924,0.5434015525758645,0.5520665875388753,0.5609785436119507,0.11378138166183012,0.087492578155179,0.06035637499370644,0.9376743234250962,0.8925109546816046,0.005571948828343987,0.35389379630501844,0.3898169246147507,0.046299940307428664,0.19974617637851214,0.11395570331072347,0.06977846446165378,0.260060867990676,0.32003164315073973,0.057240304412964085
10119736773,0.9629781869998904,0.9570325336838647,0.6617771835548814,0.6377219219054414,0.9534230129062184,0.8980092681455483,0.32489845208036006,0.8373586562740147,0.9197219053826516,0.9534230129062184,0.9587940661265602,0.9516663471807651,0.9477765295777735,0.862171575887225,0.8980092681455483,0.9234386138070955,0.9403629485457387,0.9554099978074984,0.24720281691708829,0.11421730511942822,0.02486384921867666,0.9228560262942818,0.8837547696769789,0.005138930878964238,0.6567905077592249,0.6170263595901512,0.020647371152651434,-0.0008283206045207468,-0.014979073401100933,0.056463153546214256,0.4948897940121169,0.4326081579940101,0.030046116110555486
10129791115,0.6873584198432229,0.6418931048551612,0.3780773113235556,0.6445416415060468,0.6278225865691157,0.6655909968054227,0.4665686677187142,0.638514181021321,0.5722355656339313,0.6278225865691157,0.6682240777863716,0.6884263277705901,0.6878958885177934,0.6613413348471332,0.6655909968054227,0.6713461694694939,0.6773269534365184,0.6824083274960496,-0.22194152514053633,-0.2862088718810891,0.03733728216998669,0.9620720184215499,0.9647558614502272,0.012390951768433627,0.8222936665985702,0.870979215880212,0.02246215539813096,-0.27095203501432275,-0.3746655632662741,0.08047268175994668,0.7894382151223471,0.8405050413907381,0.027749678887604615
10129813456,0.8093123229562569,0.7613496646071001,0.5825421639277589,0.7666586864575852,0.7635361725576636,0.8202979944452117,0.4553361337214369,0.7872661689455582,0.7085461674242779,0.7635361725576636,0.8252757512936969,0.8650513653388869,0.8357600983543423,0.8108480559899665,0.8202979944452117,0.8209117713767294,0.8192508128813861,0.815307117795216,0.29291005670321246,0.412634271506159,0.02576058101284562,0.904466625948483,0.9169320141492101,0.008633389962498204,0.8276285726780626,0.8435692345470724,0.021078267186805756,0.2627793730433851,0.2956109321852553,0.05358218332932657,0.6666518730130603,0.6838824195797739,0.026690258999127386
10163352444,0.8064857243567148,0.7793580679129686,0.4493614817439658,0.7929114591727594,0.6976442388433411,0.8025577356432375,0.3529549131790963,0.8297917448099285,0.6150703787576041,0.6976442388433411,0.77158089302354,0.8104563447606244,0.8160137028058817,0.8013863469325994,0.8025577356432375,0.8040143533145577,0.8050158703047383,0.8057920911319231,0.2991218179169178,0.341685103836397,0.03588236180142557,0.9724634423785058,0.9629939706217329,0.006050216813947282,0.5611135222097627,0.5965194359429326,0.04084227530769316,0.34296582601303166,0.4279425714403421,0.05802255883050347,0.5781130664154183,0.5879167574292629,0.03946446396314116
10165890496,0.5360557338343614,0.5322297883334256,0.408721539559822,0.4902319295665481,0.4987120804996016,0.5209322238975447,0.42848596308524073,0.5516511177257926,0.457091684434968,0.4987120804996016,0.5195610046240334,0.52,0.5255093926166787,0.5149492236993892,0.5209322238975447,0.5257353612444996,0.5307320380381452,0.5355340950465524,0.36418692843283934,0.33991825627223304,0.03583522872416424,0.9628558526363007,0.9880075229749161,0.04483147364664179,0.9380677551115114,0.9661459562068412,0.025521335461970353,0.4343237906564538,0.3668986745352865,0.07058030736195903,0.9444383826560564,0.9578431108875283,0.01291025223571622
10173808724,0.790263980284052,0.7510643689812468,0.8063942040692684,0.7436753873507747,0.9033408408408409,0.764763779527559,0.5004944620253164,0.7581433888451194,0.8928149024246008,0.9033408408408409,0.8824067931537747,0.8513114196804477,0.8184814233116198,0.7610364683301344,0.764763779527559,0.7696311268317332,0.7750556229773463,0.7820545307115345,0.29789316067317756,0.14654612837879263,0.031574024181549414,0.9185810493226151,0.776609001122202,0.0040293721411720825,0.829671222524487,0.9134922596490418,0.010270931128068345,0.2347585010956356,0.11347235055786108,0.04090392650820081,0.7258518191570227,0.7153404470521514,0.01653787956946253
10202025415,0.86358387640524,0.7190272357778468,0.34622809530333415,0.4855911144061397,0.6244029117722252,0.7153949529640138,0.477919555792612,0.7878183680437009,0.4823182579564489,0.6244029117722252,0.8326972265745316,0.8564227707324878,0.8646864248043892,0.6711568614084124,0.7153949529640138,0.7618893168457328,0.8078304259525763,0.8460829985183603,-0.14311936659980337,-0.20826520782683455,0.09056536811281876,0.9095099511541644,0.9546798947404523,0.02554616596943711,0.8186667101499019,0.8228951196855719,0.031733907384573816,0.25273642660515183,0.2232840683534043,0.10986666111015678,0.7430510603899725,0.7390090116818405,0.025297775552634367
10221582415,0.66682201250534,0.6197662648385018,0.626072352594072,0.6287904275704694,0.6921603543477935,0.6546839894500341,0.27028889216989027,0.7596098840535224,0.6814567645157896,0.6921603543477935,0.7235661014930705,0.7580198831608076,0.7179693907338162,0.6512850219704142,0.6546839894500341,0.6580412753846365,0.6633595112258552,0.6647222993796542,0.509692545707933,0.4965896904935166,0.03764932129131547,0.901675066175704,0.8981393543376317,0.013175334301300034,0.3211542045848797,0.32029921643192943,0.036666760434613054,0.5304582649528997,0.5222302006274915,0.03511697367462837,0.04871002299813552,0.06394737191219198,0.0659331319783019
10234680056,0.7826325293434799,0.6811291254546072,0.221524064171123,0.37905718701700153,0.4462787366123201,0.6941917901549991,0.5380124051422434,0.7476907230196704,0.3732341881500051,0.4462787366123201,0.5960002741885732,0.7300713006454229,0.757907663712702,0.6552500429627084,0.6941917901549991,0.7293414182246926,0.7543594009983361,0.77089072543618,-0.08754249445806259,-0.08098443303737371,0.06403491423906219,0.9045889444934593,0.9429303466399093,0.026332832305821757,0.8464270820339473,0.8424033237025983,0.025536804145455935,-0.05418422219304632,-0.06314588937995458,0.11079766656768354,0.8983780417416336,0.9095527301818164,0.012553624689679355
10246013484,0.8345762370250932,0.8750131916839624,0.5598837209302325,0.8830671040433573,0.7702755486116043,0.8617921270718232,0.35851260416303476,0.7414370610480822,0.7585858937332545,0.7702755486116043,0.7910814730958361,0.8258161284630315,0.8500555671320414,0.8671475751781679,0.8617921270718232,0.8566305168508477,0.8504040369600054,0.8432082881906826,0.14742626683462953,0.25461006502380734,0.027440557019586226,0.9501933135376252,0.9148955067074319,0.005201684401471439,0.6373898116670987,0.6608844956302198,0.02244801305581432,0.27329742329173795,0.23957463660343567,0.04015719534929777,0.5364641588630567,0.5312114524619078,0.030576284520182573
10268129763,0.6724718431559502,0.6893435008128822,0.4668314084097576,0.557869711870606,0.6283771106941839,0.7355805785872045,0.6502756813827083,0.7132859792155078,0.5922499454879606,0.6283771106941839,0.6563605336642879,0.6654627400135827,0.6708632548556192,0.7091387071150281,0.7355805785872045,0.7234236402392904,0.7020475711457962,0.6829960513326753,0.0587562840789118,0.04283977919067518,0.03072172198158074,0.8034965818620234,0.8661115267998472,0.031988884574389934,0.700048206839431,0.7216229908432377,0.026401550029748744,0.026699294781060354,0.0023709541068964615,0.06332079496605775,0.8633979668807105,0.8612864855713165,0.02212390793144487
10278084464,0.5673484816665967,0.5605418420941465,0.40662200321133934,0.46165402238413583,0.5649252048410133,0.569588265194975,0.5953431424289122,0.5996257571032286,0.549624914026136,0.5649252048410133,0.5642267003213749,0.5541521349797341,0.559121137223307,0.5679885234142843,0.569588265194975,0.5700931887251725,0.5696245879885279,0.5688063015287147,-0.43482033926864766,-0.43707883230423406,0.042380574775451235,0.952470121025838,0.9412472551900856,0.01028838103137825,0.730892260254201,0.7458140492303402,0.02683889760099197,-0.33139661398804576,-0.1814488246764719,0.08578199472874448,0.5987042559914243,0.5667180613207784,0.03511426361561354
10283938426,0.53082954215468,0.5481648449793731,0.5280939557828517,0.5527952975500923,0.6389388035292455,0.5445204996118834,0.6083809523809524,0.6057071999246574,0.6212828811608054,0.6389388035292455,0.6396912577778588,0.5946342618164602,0.5404086697784609,0.5473600612652986,0.5445204996118834,0.5413315366151514,0.5382907105046301,0.5349664438855618,0.26353379365096596,0.30628769291844987,0.0571090892863986,0.9747754862836485,0.9703439735581499,0.0024413206419692107,0.6854488794941098,0.6233240025286596,0.018488472077844306,0.5293061178302381,0.5361553848858943,0.0505335617101432,0.7093933902469786,0.629211837792194,0.01500793583607615
10289643764,0.6269218381841913,0.6334746138431254,0.44932981448016746,0.6283199013332766,0.5322767092380329,0.6789670059190092,0.4622692515640689,0.7269573498401469,0.504363631503682,0.5322767092380329,0.5600717889874517,0.5860053777646529,0.6145399469897767,0.6784610784411442,0.6789670059190092,0.6749214809174836,0.6660204213519452,0.6494845360824743,0.2551701765374616,0.14570606140884818,0.02920108991981054,0.9436260426006629,0.9688689896975566,0.011722941630445193,0.8196026080367345,0.926491821075242,0.045177946221295825,0.0777774990861731,0.03389389872080993,0.10927846172934899,0.8332577990705964,0.886169955681826,0.026933234349396963
10304554474,0.611771128499753,0.6022592791823561,0.5773827273769928,0.577244748681995,0.5955640454207789,0.5943530041482671,0.525006220452849,0.6743066931897964,0.6205236709865115,0.5955640454207789,0.5970003999466738,0.6098386801579209,0.6121584272006675,0.590874821616091,0.5943530041482671,0.597691673536686,0.601828124587219,0.606746728898445,-0.0759043805087931,-0.09843017616883479,0.024274974679416132,0.9711785078960636,0.9387577841341052,0.005348459076300459,0.6958666545376171,0.6921953149106362,0.026939829110973312,0.017476898075393238,0.08166094972777882,0.06155464328894418,0.6837756314478305,0.6995826237105703,0.024495324260446632
10308472565,0.6069469518122483,0.6168441577921104,0.26677842392594353,0.6011487456710871,0.5552544769085768,0.6245440933696779,0.5245719984486675,0.7103830055358027,0.5008521588022992,0.5552544769085768,0.5661109804053372,0.5743506275588965,0.5986953957183998,0.6229148719555173,0.6245440933696779,0.6245212885785086,0.6227590007347539,0.6189725020614492,0.20602664122575812,0.1508863833746227,0.037373235688042544,0.952749122727449,0.9834008349435068,0.01549022273147916,0.7687221831266269,0.8739518710439936,0.03566621010678022,-0.04206721408304308,-0.059573317197002616,0.10250314904266014,0.7797108938168877,0.8368533296110543,0.02715775813900157
10369815925,0.8916659472215028,0.7668343270507785,0.8014531175749694,0.8271784000892558,0.9597090338879694,0.868824194460147,0.7257328030637796,0.8881565634665973,0.9606272987923195,0.9597090338879694,0.9547555374687519,0.9369956458635704,0.9168574492132031,0.8618124436429215,0.868824194460147,0.8753155759793493,0.8819545441583255,0.8872002750164724,0.4079934633452129,0.23491809407401934,0.023670230524330486,0.9777884584002088,0.9605147601403048,0.0021380410549466057,0.9157708390384137,0.9093089765715762,0.005835050598644003,0.4592858166096151,0.2509621999735044,0.027602957250787045,0.9004533788442165,0.8808577810704916,0.006478838490200048
10389014583,0.6171673217293655,0.5522232364063111,0.4506315911461351,0.5469346766758857,0.44122231699067677,0.5865349764407394,0.2588658499338243,0.6117870487601519,0.38923104520449653,0.44122231699067677,0.5173919350159559,0.584448136583689,0.6052318836478877,0.5817699333497902,0.5865349764407394,0.5926287166755335,0.5998200394752119,0.6084858521542986,-0.23492041095654373,-0.13202239478711006,0.031028080659590788,0.9539392710937992,0.9731932984215792,0.014382164356908731,0.6177131530185651,0.6236542565996946,0.025173701904657623,-0.39659312380714984,-0.3284447615062844,0.07189605727296466,0.6223698684333366,0.6168586094970712,0.03241415347728917
10409146004,0.46003762506057067,0.413597652203936,0.1630968445835367,0.4245625478574062,0.3432912308202454,0.4449521815403769,0.287284260215371,0.46624133725945094,0.3157415565345081,0.3432912308202454,0.36627313145878393,0.39692892658672124,0.43541541197051825,0.44162780839338706,0.4449521815403769,0.4480935506732814,0.45215983641475677,0.45588988112166545,0.011308680648000656,0.027800824051485713,0.0567859880613312,0.9491151959227692,0.9051950686797432,0.004076912452602103,0.841614430003801,0.8164220583356834,0.006950272405007172,-0.16401892178146316,-0.1756789663979675,0.07606507027655195,0.8076792227533217,0.7672706442001135,0.009898405082452984
10409351364,0.5689370117029209,0.6755863956215794,0.25189937746156776,0.724323821916535,0.3999657172242379,0.7072898032200358,0.6630201517927244,0.7153751789000204,0.3456468511559048,0.3999657172242379,0.48460788198360205,0.5895618338690577,0.5754853095487933,0.7276977347103575,0.7072898032200358,0.6620384382566586,0.6236574436304146,0.5957027935236414,0.079310891008388,0.03240304405936291,0.03437939164504891,0.9649974274436265,0.9796126579474242,0.01261066396123578,0.822846756805387,0.8118516909202868,0.02026734940794192,-0.09285126748384975,-0.05898490520827994,0.0758594857948088,0.7606475512133989,0.7470665774868874,0.01975225136444886
10413912845,0.3261583908656399,0.3151128214098303,0.25000610455888456,0.3325754263226935,0.3608943058172171,0.3616357234314981,0.7191211894675638,0.461054989258125,0.35231620014393394,0.3608943058172171,0.3587941976427924,0.33642092214455427,0.32561529033754016,0.361996970565358,0.3616357234314981,0.35682547042231755,0.34685132053262707,0.33671541529634036,-0.025765460986747712,0.04750104032652369,0.038601432912661826,0.8976354156004654,0.9397763025547556,0.028684359679548035,0.6950264325707357,0.7834622689565914,0.04184582081440902,0.054016768518263855,-0.015159769887530313,0.09206558489713883,0.6721363770330739,0.7306054618956803,0.04466989148565792
10437048305,0.7165735005287808,0.6120612365727819,0.48314014039738684,0.6527262034781147,0.7463201433427668,0.681979691157402,0.45167537920987233,0.6041698604936379,0.7093210357812318,0.7463201433427668,0.7456913188675762,0.7305717796367676,0.726289084158,0.6752934045025173,0.681979691157402,0.6892230998534786,0.6974453107896466,0.7062484231771928,0.32184125913421,0.3003400122232782,0.02488147162051571,0.9674938558860352,0.9656179585427309,0.013713737574276592,0.932725976500118,0.9414547070190302,0.014755863253564013,0.2967830449071071,0.3131202106177402,0.05373389801449467,0.9038528326063041,0.9069442256369872,0.011624718421084389
