sample_id,IoU_AUD,IoU_IMG_QUERY,IoU_SLOT_L3,IoU_SLOT_L4,IoU_AUD_SLOT_L3,IoU_AUD_SLOT_L4,IoU_OBJ_PRIOR,IoU_OGL,IoU_AUD_SLOT_L3_A0.5,IoU_AUD_SLOT_L3_A0.6,IoU_AUD_SLOT_L3_A0.7,IoU_AUD_SLOT_L3_A0.8,IoU_AUD_SLOT_L3_A0.9,IoU_AUD_SLOT_L4_A0.5,IoU_AUD_SLOT_L4_A0.6,IoU_AUD_SLOT_L4_A0.7,IoU_AUD_SLOT_L4_A0.8,IoU_AUD_SLOT_L4_A0.9,pearson__AUD_FINE__SLOT_L3,spearman__AUD_FINE__SLOT_L3,js__AUD_FINE__SLOT_L3,pearson__AUD_FINE__SLOT_L4,spearman__AUD_FINE__SLOT_L4,js__AUD_FINE__SLOT_L4,pearson__AUD_FINE__OBJ_PRIOR,spearman__AUD_FINE__OBJ_PRIOR,js__AUD_FINE__OBJ_PRIOR,pearson__SLOT_L3__OBJ_PRIOR,spearman__SLOT_L3__OBJ_PRIOR,js__SLOT_L3__OBJ_PRIOR,pearson__SLOT_L4__OBJ_PRIOR,spearman__SLOT_L4__OBJ_PRIOR,js__SLOT_L4__OBJ_PRIOR
-ANxUxvGASw_000010,0.06107448662574828,0.06745616604594719,0.04487750556792873,0.14778388044450122,0.07863031071655041,0.10720936419260442,0.1779895821788762,0.10212226797592651,0.07848483373095087,0.07863031071655041,0.07264860967145884,0.06720587009088635,0.06406995230524642,0.12387612387612387,0.10720936419260442,0.09279300023025558,0.08093994778067885,0.07018766055645057,0.1686784322206666,0.21687235611093136,0.025018363056144848,0.8961090485976676,0.981010089281033,0.0539450645899535,0.8844599049836652,0.9261660667758667,0.041314462422367165,0.2580942716126737,0.2368195273184922,0.08686669678904785,0.9394094727091414,0.9247167176944946,0.014500158560476132
-ByoSbgzr4M_000000,0.600633985177248,0.5500123690937577,0.3916002126528442,0.3099247581512003,0.629523622819055,0.4599463567277604,0.27911782641100347,0.3640562248995984,0.5551347414420976,0.629523622819055,0.7083551439500705,0.7290164885243186,0.681438127090301,0.4355984452486262,0.4599463567277604,0.4856184298814583,0.5234413407821229,0.5611793611793612,-0.4451217500535702,-0.27069388864655713,0.03990949228544921,0.9021348366016739,0.8962086040821045,0.013073478478131992,0.37645547707471577,0.33073702515651643,0.04866821794655109,-0.5115529134660911,-0.4035305220117278,0.07353337167979271,0.34969519359964935,0.2917766066237493,0.06753590061514007
-CZ1LIc8aos_000020,0.3108935921952484,0.3667368613806995,0.11847252547307133,0.3621658566221142,0.2141330623970851,0.37668324010772736,0.6416702539819199,0.4609447511113282,0.1790826284970722,0.2141330623970851,0.2834414304654746,0.32916149496621155,0.32038478239086143,0.36904494382022474,0.37668324010772736,0.38929670850106557,0.39287678186201935,0.3504167275917532,0.04496595693200384,0.1387751278260377,0.02593592678312747,0.8689899280401016,0.9851944731775164,0.07209062998600548,0.801684111242351,0.884192235788776,0.04598193137440881,-0.31540540094018676,-0.10585151188959895,0.11678941527142259,0.7379025586102385,0.845080983437219,0.04652780849473527
-Cr0WQoFQQs_000045,0.2986236618935076,0.29860982391102875,0.14864023250986091,0.5353467184072886,0.3508848352845086,0.39553154922661427,0.5980309423347399,0.3849232423391673,0.3169388156600433,0.3508848352845086,0.3491547464239272,0.33114080164439874,0.31159034862917656,0.4203248320396582,0.39553154922661427,0.3701746323529412,0.34493094957713305,0.3208204719705267,-0.053048274207852256,-0.1380526181250281,0.037124618986092095,0.9605744271103194,0.9882981155490588,0.0533218476634949,0.9545300743318912,0.9604863528164173,0.025370063831002973,0.06053555717202395,-0.10134666562686191,0.09570335235129691,0.9673056317735077,0.9559294895435051,0.015629501831155697
-Cv3gOXEoxA_000040,0.3475189426308893,0.35215752534442424,0.133087606134404,0.23955948097263113,0.39873901413832635,0.3606430536451169,0.5089997954591942,0.40861166408611665,0.28436426116838487,0.39873901413832635,0.38246769080712023,0.3687695855259268,0.35446735395189005,0.3466581094709819,0.3606430536451169,0.3741648106904232,0.3833564696427267,0.379476675036342,-0.45254329623891715,-0.5209772418312942,0.05171545441791191,0.8831159308391485,0.9709418327010333,0.08489897780485108,0.9204919123897312,0.9530943723334623,0.04601458147704105,-0.370025350914113,-0.49684795182975316,0.1559018175263468,0.8697267277931369,0.9140511597715063,0.036503621980758114
-D64b_8YJK4_000046,0.26690251572327045,0.2581945395087079,0.16541873625423184,0.22127542605827377,0.24608582197738474,0.31336533136422373,0.36019975299361007,0.3144100759399889,0.23048200950441275,0.24608582197738474,0.2545740851829634,0.2603727279699363,0.2644080996884735,0.31863833896668275,0.31336533136422373,0.30094849747362823,0.28871502678799216,0.277573379118633,0.47874567298274234,0.4810136275868499,0.04740023973817428,0.8816258211602589,0.9199178780063169,0.01809319419995424,0.9441362716326698,0.967611401861141,0.02833450666946298,0.4042592640948017,0.4170692995670366,0.11830049540544477,0.8834825027282238,0.9234681529730165,0.019439994018109502
-E5o64ACjm0_000017,0.1834825738157851,0.20101207845454883,0.13210652646016688,0.15558251147091398,0.18403174816708145,0.19098217128303088,0.30510492632832265,0.22059157617338362,0.18309225136546425,0.18403174816708145,0.18621519300852704,0.18825155494125778,0.18540282461353544,0.1879788864294228,0.19098217128303088,0.19055624042736,0.18839806515862853,0.1856967882416984,0.01726795175668514,-0.032021900267237675,0.02506784481377111,0.8827516523894042,0.9021954362175435,0.017483894391952217,0.7576844244308923,0.7864994220210194,0.025276412559037953,-0.020185175335888657,-0.06070515989305593,0.059000419461119384,0.7919646273895884,0.8047424878708088,0.021912043502916874
-FoTxwPOz3U_000000,0.1798328902392708,0.19538261286565733,0.06911928651059086,0.28706438275251034,0.18734809170334363,0.23690663864074268,0.1630916630916631,0.17927792648690996,0.15098734713325215,0.18734809170334363,0.210913140311804,0.20779698418536227,0.19149223497636733,0.24748322147651006,0.23690663864074268,0.2255263373474236,0.21167662406413068,0.19504451652978122,-0.09837390997812534,-0.2347759299291429,0.04687524448186983,0.932801657486343,0.9383840101578518,0.06390865145033928,0.9468211024597395,0.9400282302861342,0.014306425640508234,-0.06284269055568407,-0.1634039647205167,0.08113493245798684,0.8781604360507019,0.9012708407406697,0.047633936752207756
-GOaBCyC5Js_000087,0.356557116521518,0.34947040498442367,0.03280122975050254,0.44861233304007037,0.2645445691732021,0.40049982149232416,0.5085950254489581,0.41767815920768486,0.16255936015996,0.2645445691732021,0.28387064122678274,0.2967881898513149,0.3193827582279923,0.41157910184913415,0.40049982149232416,0.3903542348110516,0.3799878057042206,0.3687947925570386,-0.49416357903744507,-0.3595288040762965,0.0694483434764199,0.9442749920425264,0.9521384355874336,0.03786600637763809,0.9177834723103787,0.9049371338925281,0.016750612821771566,-0.4537456317662332,-0.3229149931932911,0.1124395044278127,0.8768043234791086,0.8665459869562568,0.03444267193850302
-GW1J75oAKU_000304,0.5647323822803818,0.4409532685394754,0.6754848656982878,0.1929795918367347,0.5816011198858985,0.32685714285714285,0.358421768707483,0.42691156462585034,0.6314132433317382,0.5816011198858985,0.5390503720357582,0.5457078555353124,0.5542478753920806,0.29308843537414964,0.32685714285714285,0.36810884353741496,0.41912925170068027,0.48475965583692965,0.03582177867809953,-0.056593278989908874,0.02573122085711966,0.8722043911901389,0.9498403740716004,0.0716573395930438,0.9471690831899604,0.9602375133534772,0.011236371497581166,-0.11845587950615792,-0.13888576745159048,0.060406886164634466,0.9117654200545771,0.9327137835796022,0.041330956502969314
-HMEhGV38GM_000216,0.16210564596781527,0.16818995571468953,0.0483723005975256,0.27623802730792746,0.1702839659623291,0.24854608897935446,0.10451552698429156,0.14829370211919213,0.12056025622639706,0.1702839659623291,0.14598241668370476,0.14288001280717202,0.15005043712172159,0.260192793931732,0.24854608897935446,0.22926925349615915,0.20523560209424083,0.18290422245108137,-0.5521519476937374,-0.45649760576229403,0.05797103004523242,0.9247091741712434,0.9757630673902074,0.02962567254159717,0.6388783568542794,0.6310006445513715,0.0323794673181278,-0.5722990252210025,-0.49112071204718527,0.0937361920596965,0.6009839995328582,0.5974762753312362,0.06121973143672023
-IKnJa9U66I_000150,0.2078518991382062,0.23607032807685335,0.08507878866480773,0.4347394540942928,0.16584736389332677,0.266350361977995,0.35690555291884196,0.3128513091520538,0.13675970235954746,0.16584736389332677,0.20744344117549063,0.21875839828003224,0.21202748022010223,0.28928079605526186,0.266350361977995,0.2460980310645856,0.22845916362615773,0.21517314300819457,-0.16597468472195168,-0.1288411108126698,0.0291290887252417,0.9039357348760313,0.9261410491921073,0.011872918603464259,0.7640753217050379,0.823653726063273,0.02902456783618272,-0.06774083587988601,-0.05191773771116763,0.0726022654664363,0.6568613183484384,0.7547435194783974,0.030375592608296108
-Igq1W20Gi8_000000,0.2834331337325349,0.37284321080270066,0.10677980702963473,0.6183062676150852,0.35717372515125323,0.4375770382109526,0.6501442433779177,0.3967747086060993,0.29260089686098656,0.35717372515125323,0.3367436818212616,0.31581622926860264,0.29805097451274365,0.4831340526878585,0.4375770382109526,0.39406914050111,0.35136090491339694,0.3143977732793522,-0.08927379223164433,-0.0817804906038812,0.038702575535869886,0.892586954731186,0.860696404367942,0.06976728424501452,0.9336603898169078,0.9684935617536077,0.03947115497804932,-0.004735614115018639,-0.08936888803989503,0.1302843963242825,0.9724397694275655,0.8589858846985658,0.01429827798071491
-JGpAlLrSD0_000458,0.7372793965999823,0.6040061132247261,0.4546249827340117,0.34076236263736265,0.6910386201724784,0.5570548932267785,0.5147253913504909,0.7654660763431853,0.6346574206678224,0.6910386201724784,0.7425321658830485,0.7464564692515268,0.7454298276061553,0.5229844767150726,0.5570548932267785,0.5926020981040069,0.6446956412825652,0.6966714116970045,-0.07015302747169926,-0.208973576130109,0.04063288084142646,0.848970142847962,0.9653542324838839,0.07195128982333886,0.7865931147932341,0.7868320441127502,0.013591000196353354,0.03170432499195908,-0.0426898560985917,0.05399030737200436,0.6770438954508354,0.8379735209638929,0.0688938742862013
-JUBdOr8Hes_000030,0.7381001336486069,0.719821328866555,0.1751161763778203,0.38638525564803805,0.5620498494041642,0.6241345202769535,0.5608777725342142,0.6984924623115578,0.4446064714460253,0.5620498494041642,0.6886428374529082,0.7077359895736361,0.7256903928432517,0.5771155997879983,0.6241345202769535,0.669199565788722,0.7068331289711292,0.7313055181695828,-0.6080054200848426,-0.41213430745827806,0.07749180860288445,0.8907069976797407,0.936506078919534,0.05630647228503527,0.9731685712752126,0.9684776592959955,0.011885854057611719,-0.6629642627284449,-0.4083904174169792,0.129646991664406,0.918376349961202,0.9262804347444354,0.032655271312434134
-JUhUI_KvUI_000026,0.5153880834302257,0.44776189032212915,0.4208149357849957,0.1666707236922178,0.25805451553668945,0.3841817437182298,0.4654383548164912,0.5111441307578009,0.24820856119177823,0.25805451553668945,0.315421007359266,0.40240791512695195,0.4685522622389267,0.3466582932779401,0.3841817437182298,0.4204237349137414,0.4544802524624653,0.4852794054594826,-0.15693703962004843,-0.11975576618132076,0.03302089996196383,0.9194619441838027,0.9421771356157468,0.010420125838956362,0.8765050508168958,0.8504788035861671,0.005505476625573394,-0.23337513519511227,-0.2509138749003994,0.04300060313977829,0.8050117587997203,0.8001578951542605,0.013709375853417919
-K-ccLMFE5M_000259,0.7591518448097427,0.6085703212053679,0.5504940898843261,0.47826835991336875,0.7195479579429226,0.6183207959233196,0.4533589440504334,0.6678568808236934,0.6931178500090793,0.7195479579429226,0.7031242489786109,0.7056002698925249,0.73868149324861,0.5880605012543537,0.6183207959233196,0.6500181576080377,0.681939007297859,0.7188231038225009,-0.1529196620795667,-0.2464317337690297,0.0390894178171423,0.893058972102011,0.9092201085711361,0.03231295368846712,0.791479711030082,0.7957828899993628,0.01360627105194566,0.017562908199410098,-0.05612859630174044,0.053005670400297716,0.6142089199150523,0.6186704142109198,0.049243091872368874
-K1BRF6qng8_000030,0.40232253752541147,0.40707430607436357,0.24085720941066854,0.4928975538279946,0.2989920180106427,0.429280789423746,0.0024182853576722053,0.39516352336707383,0.2786638266922957,0.2989920180106427,0.3329680651221039,0.3702290076335878,0.38749183540169824,0.44025777602419935,0.429280789423746,0.42076786696827045,0.41338186553030304,0.4072660487272936,0.09864765982519014,0.11357042429955651,0.034719283400746356,0.9416140851758722,0.9742847654461827,0.019465709397038906,0.4248772630367232,0.40472331293905095,0.03821885811359265,-0.13641374994990454,-0.16256608306194778,0.07359239722284018,0.3557450612816069,0.40900037263592104,0.06469920465429128
-KBH8YmHR-0_000050,0.15041475310619815,0.21768251841929,0.1027904695526472,0.4396462018730489,0.12616836384268523,0.2761437908496732,0.04485697775209477,0.1569523384969724,0.11106437790804659,0.12616836384268523,0.15035052133376037,0.1745579243100314,0.16146291130049298,0.3142432130903682,0.2761437908496732,0.22680910457375994,0.18816246548499155,0.16789858528055954,0.025555850225315292,-0.13463652804904505,0.02741162326095037,0.9291464097965538,0.9725078732937548,0.0268008790759141,0.6571280265292622,0.7208051126463706,0.03710084718744408,-0.03695483621231333,-0.2283366307139126,0.08396200680220567,0.5229026290541933,0.6724310065157691,0.04532515887923508
-Lmibx_Iu_E_000173,0.6866139382181764,0.5455580865603644,0.5851360291906413,0.1790700171821306,0.5228694874851013,0.33644568129210123,0.586835235706608,0.6438997242670309,0.49833943419553467,0.5228694874851013,0.5839370782056371,0.6398571038725843,0.6738741425589024,0.2979409510215949,0.33644568129210123,0.40632417119669245,0.5006198608475648,0.6028270857917598,-0.34012482808034084,-0.33351157994218117,0.03411229070398201,0.8562239836169802,0.9491578760399122,0.04045051872649581,0.8589179230295897,0.8488938410317334,0.011465561179005821,-0.46113338789802377,-0.4798832109812532,0.0635227967759632,0.6661149415449785,0.7433512641424855,0.043337996203511496
-Lv13WPa4xk_000170,0.5143973063973064,0.5198730705104071,0.4838288993218571,0.23249656795450088,0.4894137835314306,0.3900595238095238,0.4929107064087214,0.5247627024008934,0.48754860993695803,0.4894137835314306,0.49049558723693143,0.49423588530889745,0.5124818421477376,0.344310460916937,0.3900595238095238,0.43313223450624944,0.467627113874898,0.49605194376427214,0.07597360307656596,0.05977970621951034,0.03621618614019726,0.9079841217879996,0.9879839261425083,0.03964193501142145,0.91972640641762,0.9235707572389181,0.008909118690960019,-0.06998244363479986,-0.07920578057227377,0.060420391795648724,0.8595832339508768,0.9171575494114298,0.029424882965360055
-N00SskHxS4_000529,0.2637658460183055,0.34776437189496096,0.09589580825216154,0.48904632152588556,0.1657084883327697,0.41826203419207436,0.41717960496095546,0.3623079549334244,0.14524778355654963,0.1657084883327697,0.1987316569574515,0.22894278554134986,0.2514109799897383,0.4442635592494216,0.41826203419207436,0.3803127221037669,0.3386527059417182,0.2988563180102154,0.292993185685349,0.24768801123924739,0.02713469151410266,0.870891405433279,0.9410252431982555,0.06692781002411542,0.9191988681098898,0.9299866127882447,0.03417691601591534,0.17294835520023258,0.30233090302251286,0.09474799762544345,0.9460359723635852,0.9044392438286919,0.023968018039446086
